NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	Details ...	31	0.60805833	1.6939969	0.010330578	0.11309837	0.066	5771	tags=68%, list=28%, signal=95%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	188	0.4573142	1.6105602	0.013409962	0.14923246	0.145	8564	tags=63%, list=42%, signal=108%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	115	0.45447165	1.5759094	0.021276595	0.14051206	0.186	8734	tags=65%, list=43%, signal=114%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	Details ...	46	0.53861976	1.5303522	0.053742804	0.1586808	0.246	5491	tags=52%, list=27%, signal=71%	
COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	Details ...	329	0.45169553	1.5259148	0.06706114	0.13138933	0.251	6394	tags=47%, list=32%, signal=68%	
COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	Details ...	24	0.57752985	1.5186899	0.044871796	0.11583605	0.261	5157	tags=50%, list=25%, signal=67%	
SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP8-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	42	0.45663744	1.4892794	0.054158606	0.13137013	0.315	5336	tags=40%, list=26%, signal=55%	
SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	28	0.4911578	1.4888469	0.052837573	0.115486965	0.316	8208	tags=68%, list=40%, signal=114%	
SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	33	0.48886013	1.4875429	0.054054055	0.10337098	0.317	7162	tags=58%, list=35%, signal=89%	
COVID19-M PROTEIN HOST PPI FROM KROGAN	COVID19-M PROTEIN HOST PPI FROM KROGAN	Details ...	29	0.5032306	1.4800069	0.04637097	0.09967323	0.33	6214	tags=52%, list=31%, signal=74%	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	19	0.49239823	1.4284698	0.116054155	0.13296299	0.408	8531	tags=68%, list=42%, signal=118%	
SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	Details ...	79	0.41779384	1.4265823	0.06477733	0.12296184	0.409	7570	tags=47%, list=37%, signal=74%	
SARS CORONAVIRUS E2 GLYCOPROTEIN PRECURSOR FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS E2 GLYCOPROTEIN PRECURSOR FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	68	0.5040339	1.4012784	0.10318949	0.13481495	0.452	5930	tags=50%, list=29%, signal=70%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.5211141	1.3905854	0.14734773	0.13358335	0.466	8531	tags=73%, list=42%, signal=126%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.45889136	1.3250911	0.16666667	0.17617117	0.521	8734	tags=67%, list=43%, signal=117%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	36	0.49868602	1.2983195	0.17466411	0.18654099	0.55	5930	tags=53%, list=29%, signal=74%	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.44486958	1.2337198	0.22485207	0.2322304	0.6	8531	tags=67%, list=42%, signal=115%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	Details ...	15	0.5031303	1.1638916	0.32157677	0.2816771	0.659	6361	tags=40%, list=31%, signal=58%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	Details ...	38	0.40819588	1.1451877	0.31013918	0.28150418	0.67	7514	tags=63%, list=37%, signal=100%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	0.4393713	1.1306831	0.351626	0.2812399	0.686	1480	tags=16%, list=7%, signal=17%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.28683564	0.7872111	0.6768293	0.6394679	0.856	7089	tags=27%, list=35%, signal=41%	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	Details ...	23	0.28884736	0.6696372	0.7669492	0.7658455	0.899	10422	tags=61%, list=51%, signal=125%	
