NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	200	-0.5111354	-1.5926785	0.050200805	0.68641555	0.224	3880	tags=38%, list=19%, signal=46%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	32	-0.51290697	-1.4395621	0.10950413	1.0	0.481	3034	tags=38%, list=15%, signal=44%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	-0.51341647	-1.4343251	0.11456311	0.9181772	0.489	5664	tags=49%, list=28%, signal=68%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	200	-0.46617085	-1.3596985	0.12	1.0	0.585	4905	tags=46%, list=24%, signal=59%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	35	-0.6475417	-1.3486178	0.14171657	0.87529916	0.602	4236	tags=57%, list=21%, signal=72%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	144	-0.5114485	-1.3223711	0.15811089	0.8277875	0.655	3076	tags=35%, list=15%, signal=41%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	200	-0.41436616	-1.3193884	0.14990138	0.71747637	0.657	3948	tags=33%, list=19%, signal=41%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	137	-0.56394315	-1.313814	0.21102661	0.6438351	0.663	3910	tags=50%, list=19%, signal=61%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	200	-0.47051233	-1.2979124	0.21073559	0.6105962	0.68	4161	tags=41%, list=21%, signal=51%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	104	-0.3991669	-1.2893345	0.17958412	0.570056	0.69	4786	tags=30%, list=24%, signal=39%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	74	-0.4870434	-1.2781814	0.22509961	0.53997654	0.701	4037	tags=45%, list=20%, signal=55%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	198	-0.5607363	-1.2212554	0.2951807	0.6160246	0.755	3948	tags=51%, list=19%, signal=63%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	112	-0.40642753	-1.1967105	0.24761905	0.6221015	0.783	3845	tags=30%, list=19%, signal=37%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	200	-0.35244727	-1.1935115	0.27091634	0.5839137	0.788	4144	tags=29%, list=20%, signal=35%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	42	-0.3572906	-1.1927953	0.24236253	0.5466262	0.788	2895	tags=24%, list=14%, signal=28%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	-0.44161448	-1.1707656	0.32865733	0.5493235	0.812	4737	tags=48%, list=23%, signal=63%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	158	-0.35964385	-1.1500993	0.31226054	0.553742	0.83	5370	tags=35%, list=26%, signal=48%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	199	-0.37229663	-1.1258125	0.38613862	0.5659133	0.848	4848	tags=34%, list=24%, signal=44%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	200	-0.34156013	-1.0910674	0.31791908	0.5990927	0.87	3948	tags=35%, list=19%, signal=43%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	199	-0.45114973	-1.0874557	0.36099586	0.5746949	0.874	2266	tags=28%, list=11%, signal=31%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	113	-0.34040985	-1.0475067	0.43461537	0.6094838	0.903	3959	tags=27%, list=20%, signal=33%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	196	-0.2975169	-1.0281531	0.45379877	0.6127189	0.911	4007	tags=24%, list=20%, signal=30%	
