NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	200	0.5080838	1.592112	0.047131147	1.0	0.257	5752	tags=53%, list=28%, signal=73%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	74	0.5825998	1.5640215	0.03877551	0.66611725	0.302	4479	tags=54%, list=22%, signal=69%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	200	0.4631895	1.4614885	0.106299214	0.946654	0.465	5744	tags=44%, list=28%, signal=60%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	200	0.445011	1.4562813	0.076	0.74340874	0.474	3360	tags=32%, list=17%, signal=37%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	Details ...	112	0.45272607	1.3436316	0.12653062	1.0	0.648	6346	tags=52%, list=31%, signal=75%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	199	0.43482268	1.3293227	0.16427104	0.96506953	0.662	5277	tags=42%, list=26%, signal=56%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	Details ...	40	0.46844006	1.324712	0.12681913	0.84580976	0.668	2879	tags=30%, list=14%, signal=35%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	0.45125094	1.3065213	0.20247933	0.799021	0.682	5529	tags=43%, list=27%, signal=59%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	196	0.3586235	1.2703495	0.20987654	0.819712	0.72	6282	tags=39%, list=31%, signal=56%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	137	0.5190629	1.2527893	0.23203285	0.786885	0.736	5840	tags=52%, list=29%, signal=72%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	Details ...	197	0.33559746	1.2288562	0.12326044	0.7816222	0.756	4936	tags=35%, list=24%, signal=46%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	200	0.41706172	1.2209231	0.24669604	0.735954	0.762	6442	tags=48%, list=32%, signal=70%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	96	0.46093658	1.2131326	0.3125	0.6969778	0.768	5096	tags=45%, list=25%, signal=60%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	35	0.5592329	1.2065862	0.27419356	0.66401005	0.776	6763	tags=69%, list=33%, signal=103%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	104	0.3617084	1.1959243	0.23076923	0.6408021	0.788	3283	tags=28%, list=16%, signal=33%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	200	0.35822028	1.16807	0.22478992	0.6550907	0.803	2306	tags=25%, list=11%, signal=28%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	199	0.4740868	1.1621103	0.2808765	0.62852067	0.809	3240	tags=33%, list=16%, signal=39%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	100	0.41441494	1.1433719	0.34765625	0.6307305	0.822	3516	tags=29%, list=17%, signal=35%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	199	0.4373395	1.1340352	0.342	0.6144847	0.829	3642	tags=34%, list=18%, signal=41%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	43	0.39470702	1.12815	0.31163707	0.5934082	0.832	3896	tags=35%, list=19%, signal=43%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	96	0.58243376	1.1207385	0.43032786	0.5773854	0.834	5724	tags=63%, list=28%, signal=87%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	158	0.33452618	1.1138301	0.32515338	0.5625127	0.838	2749	tags=23%, list=14%, signal=26%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	200	0.3955962	1.11355	0.3593429	0.5384761	0.838	5326	tags=40%, list=26%, signal=53%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	200	0.45214298	1.1008838	0.3841584	0.5369213	0.843	5456	tags=44%, list=27%, signal=60%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	158	0.3360401	1.0970365	0.35416666	0.52094674	0.844	5437	tags=35%, list=27%, signal=47%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	200	0.3356654	1.0688404	0.4008016	0.5434239	0.86	5386	tags=38%, list=27%, signal=51%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	36	0.39898506	1.0664861	0.39795917	0.5265559	0.86	2058	tags=22%, list=10%, signal=25%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	161	0.40317133	1.037498	0.44646466	0.5546384	0.884	3686	tags=35%, list=18%, signal=42%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	200	0.45485333	1.0311527	0.45213848	0.54279894	0.887	5468	tags=46%, list=27%, signal=62%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	198	0.46465656	1.0076449	0.49478078	0.556749	0.898	6030	tags=48%, list=30%, signal=68%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	85	0.44804487	0.994534	0.49402392	0.5535168	0.9	3380	tags=32%, list=17%, signal=38%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	200	0.2834196	0.99428177	0.45679012	0.5371675	0.901	6621	tags=43%, list=33%, signal=63%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	200	0.31919274	0.9437697	0.5239044	0.58641654	0.931	3709	tags=26%, list=18%, signal=32%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	197	0.4521888	0.92513204	0.58064514	0.59449285	0.94	5446	tags=48%, list=27%, signal=65%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	144	0.3597199	0.91425914	0.57575756	0.5912604	0.943	4722	tags=35%, list=23%, signal=45%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Details ...	200	0.2995831	0.9024366	0.5910931	0.58912706	0.946	5593	tags=30%, list=28%, signal=41%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	32	0.31783512	0.87723273	0.586	0.6066844	0.954	10608	tags=75%, list=52%, signal=157%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	197	0.37619945	0.8191403	0.6572008	0.6755002	0.969	5446	tags=38%, list=27%, signal=51%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	200	0.36190775	0.7937997	0.6653543	0.692691	0.973	6240	tags=41%, list=31%, signal=58%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	42	0.23160973	0.7696557	0.75396824	0.709312	0.976	2262	tags=17%, list=11%, signal=19%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	0.28362238	0.7445682	0.6979592	0.7239489	0.982	7960	tags=44%, list=39%, signal=73%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	113	0.1966624	0.6360194	0.8405512	0.8399365	0.993	3545	tags=18%, list=17%, signal=21%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	104	0.19573432	0.6354516	0.88007736	0.8213611	0.993	3774	tags=19%, list=19%, signal=24%	
