NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	Details ...	23	0.74513173	1.6651167	0.002004008	0.075936906	0.083	4476	tags=87%, list=22%, signal=111%	
COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	Details ...	329	0.4370793	1.4230354	0.10141988	0.3492323	0.412	4573	tags=40%, list=23%, signal=51%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	0.50306493	1.3206775	0.1743487	0.40739837	0.527	5855	tags=58%, list=29%, signal=81%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	Details ...	38	0.4479578	1.286871	0.18110237	0.361878	0.567	4503	tags=39%, list=22%, signal=51%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.45940995	1.235735	0.27620968	0.36037114	0.625	5148	tags=54%, list=25%, signal=72%	
COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	Details ...	24	0.4625316	1.219956	0.26746505	0.31858385	0.638	4553	tags=42%, list=22%, signal=54%	
COVID19-M PROTEIN HOST PPI FROM KROGAN	COVID19-M PROTEIN HOST PPI FROM KROGAN	Details ...	29	0.30922538	0.9160555	0.56496066	0.65591586	0.808	2770	tags=21%, list=14%, signal=24%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	Details ...	15	0.39879507	0.90824014	0.5631068	0.58519167	0.814	4458	tags=53%, list=22%, signal=68%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	Details ...	46	0.3154527	0.8522647	0.6481481	0.59715474	0.843	2606	tags=24%, list=13%, signal=27%	
COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	Details ...	31	0.27174318	0.7466158	0.73373985	0.66218495	0.881	4573	tags=19%, list=23%, signal=25%	
