NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	Details ...	19	0.75434524	2.0771408	0.0	0.058021393	0.025	2456	tags=42%, list=12%, signal=48%	
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	Details ...	43	0.64833444	1.9604336	0.0	0.181031	0.127	2583	tags=35%, list=13%, signal=40%	
GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	Details ...	27	0.69714195	1.9369543	0.0021367522	0.1849649	0.172	2456	tags=37%, list=12%, signal=42%	
GO_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	GO_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	Details ...	15	0.72801197	1.9279791	0.0	0.16065408	0.196	1573	tags=27%, list=8%, signal=29%	
GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	Details ...	237	0.72607833	1.8545806	0.0	0.420388	0.401	2277	tags=43%, list=11%, signal=48%	
GO_TYPE_I_INTERFERON_PRODUCTION	GO_TYPE_I_INTERFERON_PRODUCTION	Details ...	127	0.6384932	1.8501998	0.0	0.37225014	0.415	2130	tags=34%, list=10%, signal=38%	
GO_REPLACEMENT_OSSIFICATION	GO_REPLACEMENT_OSSIFICATION	Details ...	29	0.6776567	1.8456266	0.0020920502	0.34348345	0.43	2649	tags=48%, list=13%, signal=55%	
GO_DEFENSE_RESPONSE_TO_BACTERIUM	GO_DEFENSE_RESPONSE_TO_BACTERIUM	Details ...	271	0.63766366	1.8365296	0.0	0.34245884	0.466	3062	tags=37%, list=15%, signal=42%	
GO_B_CELL_ACTIVATION	GO_B_CELL_ACTIVATION	Details ...	271	0.70932895	1.8218951	0.0021321962	0.3794994	0.517	1973	tags=41%, list=10%, signal=44%	
GO_IMMUNOGLOBULIN_PRODUCTION	GO_IMMUNOGLOBULIN_PRODUCTION	Details ...	143	0.7418304	1.8210988	0.0	0.3450381	0.517	2268	tags=43%, list=11%, signal=48%	
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	Details ...	215	0.6725872	1.8205127	0.002096436	0.3154903	0.519	3082	tags=47%, list=15%, signal=55%	
GO_ACTIVATION_OF_IMMUNE_RESPONSE	GO_ACTIVATION_OF_IMMUNE_RESPONSE	Details ...	475	0.71422625	1.8202324	0.0021276595	0.29023805	0.519	1984	tags=39%, list=10%, signal=42%	
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	Details ...	140	0.68526506	1.8159107	0.0021008404	0.2866167	0.536	1973	tags=38%, list=10%, signal=42%	
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	Details ...	55	0.7421395	1.8130704	0.002105263	0.27749038	0.541	1227	tags=40%, list=6%, signal=42%	
GO_T_CELL_DIFFERENTIATION_IN_THYMUS	GO_T_CELL_DIFFERENTIATION_IN_THYMUS	Details ...	76	0.71707416	1.809912	0.0	0.27240366	0.562	1490	tags=34%, list=7%, signal=37%	
GO_LYMPHOCYTE_APOPTOTIC_PROCESS	GO_LYMPHOCYTE_APOPTOTIC_PROCESS	Details ...	72	0.6974975	1.8085016	0.0	0.2599718	0.567	3541	tags=51%, list=17%, signal=62%	
GO_LYMPHOCYTE_MIGRATION	GO_LYMPHOCYTE_MIGRATION	Details ...	112	0.75886106	1.8080097	0.0	0.2467806	0.569	2640	tags=56%, list=13%, signal=64%	
GO_GRANULOCYTE_DIFFERENTIATION	GO_GRANULOCYTE_DIFFERENTIATION	Details ...	34	0.65433794	1.8078665	0.002079002	0.23368001	0.569	2599	tags=41%, list=13%, signal=47%	
GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	Details ...	59	0.653642	1.8070463	0.0021008404	0.22388922	0.571	2640	tags=34%, list=13%, signal=39%	
GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	Details ...	423	0.7081071	1.8030303	0.0021413276	0.22445565	0.583	1907	tags=38%, list=9%, signal=41%	
GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION		365	0.66402376	1.8023998	0.006437768	0.21528342	0.584	2878	tags=44%, list=14%, signal=50%	
GO_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	GO_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE		16	0.77371335	1.7988148	0.011904762	0.21581466	0.599	2616	tags=50%, list=13%, signal=57%	
GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION		451	0.6958437	1.7986534	0.002118644	0.20703597	0.6	2649	tags=45%, list=13%, signal=51%	
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		259	0.74968076	1.7917101	0.0021231424	0.21783906	0.622	1896	tags=42%, list=9%, signal=46%	
GO_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL	GO_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL		16	0.6153105	1.7910923	0.0038610038	0.2107905	0.626	361	tags=13%, list=2%, signal=13%	
GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION		251	0.68139243	1.7902306	0.006302521	0.20504715	0.629	2878	tags=46%, list=14%, signal=53%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		133	0.66180396	1.7900794	0.004201681	0.19793634	0.63	3082	tags=46%, list=15%, signal=54%	
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		48	0.77653235	1.788284	0.0	0.19518314	0.639	1845	tags=52%, list=9%, signal=57%	
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		184	0.6607579	1.7882457	0.006423983	0.18854937	0.639	3082	tags=46%, list=15%, signal=53%	
GO_OSTEOCLAST_DEVELOPMENT	GO_OSTEOCLAST_DEVELOPMENT		17	0.75273937	1.7880133	0.0	0.1826455	0.639	1666	tags=41%, list=8%, signal=45%	
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS		76	0.5939184	1.7875607	0.0020661156	0.17785752	0.641	3082	tags=32%, list=15%, signal=37%	
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		424	0.7010068	1.787269	0.0021141649	0.17284922	0.641	2223	tags=42%, list=11%, signal=46%	
GO_LYMPHOCYTE_HOMEOSTASIS	GO_LYMPHOCYTE_HOMEOSTASIS		62	0.6804792	1.786852	0.008528785	0.16848001	0.641	2688	tags=44%, list=13%, signal=50%	
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		205	0.66579735	1.7863092	0.002118644	0.16463466	0.642	3082	tags=47%, list=15%, signal=55%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		244	0.57077295	1.7857765	0.006263048	0.16097632	0.645	2134	tags=28%, list=11%, signal=31%	
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_LYMPHOCYTE_MEDIATED_IMMUNITY		281	0.7415733	1.7857146	0.0	0.15670452	0.645	1980	tags=44%, list=10%, signal=49%	
GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION		18	0.7545455	1.7843292	0.006024096	0.15615688	0.655	1675	tags=39%, list=8%, signal=42%	
GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		79	0.6742176	1.7838345	0.004347826	0.15323901	0.656	2573	tags=41%, list=13%, signal=46%	
GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		96	0.67098296	1.7838072	0.002118644	0.14933193	0.656	3082	tags=43%, list=15%, signal=50%	
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		206	0.56855273	1.7827966	0.006355932	0.14777547	0.662	2134	tags=28%, list=11%, signal=31%	
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		148	0.67893535	1.7818018	0.0021141649	0.1463371	0.663	2699	tags=43%, list=13%, signal=50%	
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_T_CELL_DIFFERENTIATION		148	0.6809096	1.781171	0.0062240665	0.14412634	0.667	3082	tags=48%, list=15%, signal=56%	
GO_MYELOID_DENDRITIC_CELL_ACTIVATION	GO_MYELOID_DENDRITIC_CELL_ACTIVATION		29	0.76680005	1.7809634	0.0040983604	0.14135604	0.668	2556	tags=52%, list=13%, signal=59%	
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION		96	0.7912625	1.7779728	0.0	0.14520314	0.677	1109	tags=45%, list=5%, signal=47%	
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		399	0.5944889	1.7770196	0.008385744	0.14411125	0.68	2943	tags=36%, list=15%, signal=41%	
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION		33	0.728646	1.7767329	0.0021276595	0.14157426	0.684	2978	tags=52%, list=15%, signal=60%	
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_REGULATION_OF_LYMPHOCYTE_MIGRATION		63	0.7635789	1.7751653	0.0020449897	0.14132458	0.689	1891	tags=48%, list=9%, signal=52%	
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		179	0.677678	1.7748852	0.004310345	0.13893598	0.69	3082	tags=47%, list=15%, signal=55%	
GO_LEUKOCYTE_HOMEOSTASIS	GO_LEUKOCYTE_HOMEOSTASIS		86	0.6875164	1.7715259	0.004282655	0.14224035	0.7	2688	tags=47%, list=13%, signal=53%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		17	0.7712149	1.771522	0.0	0.13939553	0.7	4301	tags=76%, list=21%, signal=97%	
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY		131	0.7009707	1.7709662	0.0	0.1379489	0.702	1369	tags=29%, list=7%, signal=31%	
GO_HUMORAL_IMMUNE_RESPONSE	GO_HUMORAL_IMMUNE_RESPONSE		291	0.7044477	1.770891	0.0	0.13546892	0.702	2084	tags=38%, list=10%, signal=42%	
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE		461	0.7612438	1.7706465	0.0021321962	0.13345058	0.703	2140	tags=52%, list=11%, signal=57%	
GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE		298	0.5906491	1.7703202	0.01048218	0.13164654	0.703	2837	tags=35%, list=14%, signal=40%	
GO_T_CELL_PROLIFERATION	GO_T_CELL_PROLIFERATION		192	0.69879836	1.770092	0.0062240665	0.12957801	0.704	2699	tags=48%, list=13%, signal=55%	
GO_T_CELL_ACTIVATION	GO_T_CELL_ACTIVATION		474	0.66257215	1.7685987	0.006289308	0.1299729	0.71	2699	tags=44%, list=13%, signal=50%	
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		53	0.75273186	1.7585726	0.0	0.1466617	0.73	2955	tags=55%, list=15%, signal=64%	
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		164	0.68759215	1.7577899	0.002096436	0.14587995	0.734	3082	tags=50%, list=15%, signal=58%	
GO_FC_RECEPTOR_SIGNALING_PATHWAY	GO_FC_RECEPTOR_SIGNALING_PATHWAY		202	0.68297994	1.7567798	0.0	0.14554705	0.736	2556	tags=37%, list=13%, signal=41%	
GO_REGULATION_OF_B_CELL_ACTIVATION	GO_REGULATION_OF_B_CELL_ACTIVATION		139	0.7730754	1.7564679	0.0021459227	0.14362922	0.737	1256	tags=45%, list=6%, signal=47%	
GO_T_CELL_MEDIATED_IMMUNITY	GO_T_CELL_MEDIATED_IMMUNITY		99	0.6857699	1.7561833	0.004219409	0.14186406	0.738	3082	tags=53%, list=15%, signal=62%	
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		70	0.6991716	1.7560245	0.004210526	0.13999169	0.739	3082	tags=57%, list=15%, signal=67%	
GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS		55	0.5951062	1.7554834	0.004032258	0.13873035	0.741	3082	tags=33%, list=15%, signal=38%	
GO_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	GO_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS		27	0.68006486	1.7549498	0.004158004	0.13723269	0.742	2863	tags=37%, list=14%, signal=43%	
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		73	0.5572328	1.7548152	0.0020920502	0.1353043	0.743	3274	tags=36%, list=16%, signal=42%	
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION		360	0.71106267	1.7537777	0.002105263	0.13528855	0.75	2649	tags=48%, list=13%, signal=55%	
GO_CELL_RECOGNITION	GO_CELL_RECOGNITION		171	0.5974152	1.7533863	0.0040983604	0.13384645	0.751	1469	tags=27%, list=7%, signal=29%	
GO_REGULATION_OF_T_CELL_MIGRATION	GO_REGULATION_OF_T_CELL_MIGRATION		44	0.7685373	1.7533599	0.002057613	0.13197789	0.751	1891	tags=45%, list=9%, signal=50%	
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		287	0.7478509	1.7533588	0.0	0.13006516	0.751	1980	tags=47%, list=10%, signal=52%	
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		106	0.7125915	1.7527684	0.002096436	0.12912324	0.753	3082	tags=54%, list=15%, signal=63%	
GO_REGULATION_OF_T_CELL_ACTIVATION	GO_REGULATION_OF_T_CELL_ACTIVATION		325	0.67232394	1.7521557	0.010351967	0.1280815	0.755	3082	tags=49%, list=15%, signal=57%	
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		121	0.66699207	1.7519536	0.004219409	0.12676561	0.755	3082	tags=44%, list=15%, signal=51%	
GO_LEUKOCYTE_APOPTOTIC_PROCESS	GO_LEUKOCYTE_APOPTOTIC_PROCESS		107	0.69356894	1.750749	0.0	0.12760468	0.758	3541	tags=55%, list=17%, signal=66%	
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS		238	0.65955573	1.7507331	0.008385744	0.125894	0.758	3803	tags=50%, list=19%, signal=60%	
GO_RESPONSE_TO_TUMOR_CELL	GO_RESPONSE_TO_TUMOR_CELL		24	0.6898906	1.7505476	0.0	0.124649085	0.759	2223	tags=46%, list=11%, signal=51%	
GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		73	0.6602139	1.750509	0.004192872	0.123046175	0.759	3778	tags=47%, list=19%, signal=57%	
GO_RESPONSE_TO_INTERLEUKIN_4	GO_RESPONSE_TO_INTERLEUKIN_4		35	0.67128813	1.7500306	0.004166667	0.12211809	0.759	958	tags=26%, list=5%, signal=27%	
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		149	0.67345524	1.7496524	0.006369427	0.12117974	0.759	2641	tags=47%, list=13%, signal=54%	
GO_SECONDARY_PALATE_DEVELOPMENT	GO_SECONDARY_PALATE_DEVELOPMENT		24	0.63077146	1.7495646	0.006012024	0.11971537	0.759	1643	tags=29%, list=8%, signal=32%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		298	0.72036743	1.7493004	0.002118644	0.11867079	0.761	1973	tags=44%, list=10%, signal=48%	
GO_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_IMMUNE_RESPONSE_TO_TUMOR_CELL		18	0.7651316	1.7483937	0.0042283298	0.1186217	0.764	2223	tags=56%, list=11%, signal=62%	
GO_PHAGOCYTOSIS	GO_PHAGOCYTOSIS		305	0.682249	1.7479285	0.0062370063	0.11794532	0.765	2516	tags=41%, list=12%, signal=46%	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		84	0.70786494	1.7467729	0.006342495	0.118394464	0.769	2640	tags=50%, list=13%, signal=57%	
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		81	0.73026615	1.7451859	0.002074689	0.11982119	0.776	3082	tags=56%, list=15%, signal=65%	
GO_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	GO_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN		214	0.67271936	1.7446474	0.006342495	0.119261466	0.777	3803	tags=52%, list=19%, signal=63%	
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		287	0.6271817	1.7440393	0.008474576	0.1188247	0.778	3082	tags=42%, list=15%, signal=49%	
GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY		55	0.6671219	1.7433418	0.004158004	0.11847283	0.778	1571	tags=31%, list=8%, signal=33%	
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		170	0.5515317	1.7432747	0.0063829785	0.117169455	0.778	3578	tags=35%, list=18%, signal=42%	
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY		193	0.66388196	1.7430015	0.006185567	0.11636275	0.779	2885	tags=40%, list=14%, signal=46%	
GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GO_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		92	0.6260687	1.7414844	0.0	0.11739989	0.784	2134	tags=36%, list=11%, signal=40%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		101	0.683731	1.7412642	0.0042918455	0.11643139	0.785	3082	tags=47%, list=15%, signal=55%	
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		85	0.7264495	1.7412221	0.0	0.115210146	0.785	3218	tags=58%, list=16%, signal=68%	
GO_T_CELL_MIGRATION	GO_T_CELL_MIGRATION		65	0.79489833	1.7397121	0.0020703934	0.116030484	0.787	2092	tags=58%, list=10%, signal=65%	
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_ALPHA_BETA_T_CELL_DIFFERENTIATION		106	0.7123681	1.7392695	0.0041841003	0.11538095	0.787	2878	tags=54%, list=14%, signal=62%	
