NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_HEMOPOIESIS	GO_REGULATION_OF_HEMOPOIESIS	Details ...	489	0.6200883	2.0144641	0.0	0.13590677	0.054	3931	tags=44%, list=19%, signal=53%	
GO_LYMPHOCYTE_HOMEOSTASIS	GO_LYMPHOCYTE_HOMEOSTASIS	Details ...	62	0.7495508	1.9616497	0.0	0.15398675	0.115	1940	tags=45%, list=10%, signal=50%	
GO_T_CELL_HOMEOSTASIS	GO_T_CELL_HOMEOSTASIS	Details ...	38	0.6773175	1.9339998	0.0	0.1534589	0.152	1614	tags=29%, list=8%, signal=31%	
GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	Details ...	59	0.6909982	1.925173	0.0	0.12865779	0.168	3343	tags=42%, list=16%, signal=51%	
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	Details ...	49	0.7001676	1.9180458	0.0	0.1180709	0.186	3197	tags=49%, list=16%, signal=58%	
GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	Details ...	140	0.578198	1.9018011	0.0	0.13143447	0.229	4369	tags=46%, list=22%, signal=59%	
GO_MYELOID_CELL_DIFFERENTIATION	GO_MYELOID_CELL_DIFFERENTIATION	Details ...	423	0.57375926	1.9012176	0.0	0.11382775	0.232	4043	tags=41%, list=20%, signal=50%	
GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	Details ...	43	0.69709146	1.9005677	0.0	0.100144126	0.233	3343	tags=42%, list=16%, signal=50%	
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	Details ...	76	0.6317532	1.9003104	0.0	0.089283556	0.233	3920	tags=38%, list=19%, signal=47%	
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	Details ...	256	0.59816116	1.898765	0.0	0.08225315	0.238	3197	tags=39%, list=16%, signal=46%	
