NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	Details ...	198	0.6090087	1.9733034	0.0	0.24570853	0.102	3599	tags=43%, list=18%, signal=52%	
GO_OSTEOBLAST_DIFFERENTIATION	GO_OSTEOBLAST_DIFFERENTIATION	Details ...	224	0.6221246	1.967003	0.0	0.14141056	0.109	3448	tags=44%, list=17%, signal=53%	
GO_OSSIFICATION	GO_OSSIFICATION	Details ...	404	0.6189387	1.955556	0.0	0.1194384	0.135	3577	tags=44%, list=18%, signal=52%	
GO_REGULATION_OF_OSSIFICATION	GO_REGULATION_OF_OSSIFICATION	Details ...	204	0.65209913	1.951441	0.0	0.09680562	0.136	3108	tags=44%, list=15%, signal=51%	
GO_MOLTING_CYCLE	GO_MOLTING_CYCLE	Details ...	110	0.53866416	1.9493393	0.0	0.07926891	0.137	4503	tags=40%, list=22%, signal=51%	
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	Details ...	254	0.6108884	1.9490325	0.0	0.06652715	0.138	3622	tags=44%, list=18%, signal=53%	
GO_EPITHELIAL_CELL_DEVELOPMENT	GO_EPITHELIAL_CELL_DEVELOPMENT	Details ...	219	0.5701429	1.939694	0.0	0.06968269	0.156	4042	tags=41%, list=20%, signal=51%	
GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS	Details ...	224	0.59580696	1.9388076	0.0	0.06145564	0.156	3097	tags=35%, list=15%, signal=41%	
GO_REGULATION_OF_VASCULAR_PERMEABILITY	GO_REGULATION_OF_VASCULAR_PERMEABILITY	Details ...	45	0.6814859	1.9380292	0.0	0.055326667	0.159	2619	tags=44%, list=13%, signal=51%	
GO_PROSTATE_GLAND_DEVELOPMENT	GO_PROSTATE_GLAND_DEVELOPMENT	Details ...	49	0.6955934	1.9306806	0.0	0.057224505	0.172	4025	tags=63%, list=20%, signal=79%	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	Details ...	102	0.6357579	1.9302016	0.0	0.05227741	0.173	3648	tags=45%, list=18%, signal=55%	
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	Details ...	120	0.6752426	1.9258485	0.0	0.052293286	0.18	3719	tags=52%, list=18%, signal=64%	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	Details ...	353	0.5666621	1.9238734	0.0	0.04923766	0.183	3599	tags=40%, list=18%, signal=48%	
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	Details ...	22	0.7968779	1.9229673	0.0	0.045872808	0.183	2863	tags=50%, list=14%, signal=58%	
GO_RESPONSE_TO_STEROID_HORMONE	GO_RESPONSE_TO_STEROID_HORMONE	Details ...	342	0.5881224	1.921098	0.0	0.044368666	0.185	3334	tags=37%, list=16%, signal=44%	
