NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	Details ...	50	0.60338986	1.8096951	0.0	1.0	0.568	3314	tags=44%, list=16%, signal=52%	
GO_SECRETORY_GRANULE_LOCALIZATION	GO_SECRETORY_GRANULE_LOCALIZATION	Details ...	15	0.76473653	1.640019	0.002016129	1.0	0.936	835	tags=40%, list=4%, signal=42%	
GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	Details ...	26	0.60892564	1.6077069	0.012024048	1.0	0.955	3491	tags=54%, list=17%, signal=65%	
GO_ADHERENS_JUNCTION_ORGANIZATION	GO_ADHERENS_JUNCTION_ORGANIZATION	Details ...	67	0.55665123	1.6022058	0.020576132	1.0	0.963	3443	tags=45%, list=17%, signal=54%	
GO_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	GO_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	Details ...	15	0.78858835	1.5985775	0.01622718	1.0	0.966	1213	tags=53%, list=6%, signal=57%	
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	Details ...	154	0.6087984	1.5958333	0.012552301	1.0	0.97	2877	tags=49%, list=14%, signal=57%	
GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	Details ...	43	0.73290235	1.5945683	0.010373444	1.0	0.97	1534	tags=47%, list=8%, signal=50%	
GO_ADAPTATION_OF_SIGNALING_PATHWAY	GO_ADAPTATION_OF_SIGNALING_PATHWAY	Details ...	21	0.5350375	1.5900224	0.018329939	1.0	0.971	1674	tags=29%, list=8%, signal=31%	
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	Details ...	36	0.542102	1.5842298	0.017964073	1.0	0.973	3491	tags=44%, list=17%, signal=54%	
GO_ARF_PROTEIN_SIGNAL_TRANSDUCTION	GO_ARF_PROTEIN_SIGNAL_TRANSDUCTION	Details ...	19	0.55923337	1.5711638	0.031746034	1.0	0.976	3254	tags=47%, list=16%, signal=56%	
GO_PROTEIN_DEMETHYLATION	GO_PROTEIN_DEMETHYLATION	Details ...	30	0.5115554	1.5592216	0.036538463	1.0	0.98	3197	tags=30%, list=16%, signal=36%	
GO_REGULATION_OF_DENDRITE_EXTENSION	GO_REGULATION_OF_DENDRITE_EXTENSION	Details ...	24	0.5962756	1.5466136	0.03359684	1.0	0.983	1402	tags=33%, list=7%, signal=36%	
GO_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	Details ...	28	0.6054631	1.5315918	0.02414487	1.0	0.986	2919	tags=43%, list=14%, signal=50%	
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	Details ...	85	0.4931667	1.528338	0.044354837	1.0	0.987	3204	tags=42%, list=16%, signal=50%	
GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	Details ...	25	0.47118795	1.5255044	0.04743083	1.0	0.987	2224	tags=28%, list=11%, signal=31%	
GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL	GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL	Details ...	21	0.62318224	1.5202827	0.03805497	1.0	0.987	3186	tags=43%, list=16%, signal=51%	
