NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_KERATINIZATION	GO_KERATINIZATION	Details ...	214	0.63780856	1.9600312	0.0	0.06732262	0.146	4977	tags=77%, list=25%, signal=100%	
GO_CORNIFICATION	GO_CORNIFICATION	Details ...	112	0.58443815	1.8225923	0.011741683	0.20338851	0.522	5071	tags=73%, list=25%, signal=97%	
GO_SENSORY_PERCEPTION_OF_SMELL	GO_SENSORY_PERCEPTION_OF_SMELL	Details ...	390	0.66645396	1.5866433	0.01746725	1.0	0.966	4006	tags=68%, list=20%, signal=83%	
GO_FLAVONOID_METABOLIC_PROCESS	GO_FLAVONOID_METABOLIC_PROCESS	Details ...	15	0.74476075	1.5536311	0.042735044	1.0	0.98	2285	tags=60%, list=11%, signal=68%	
GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	Details ...	17	0.657519	1.5424244	0.021611001	1.0	0.986	2380	tags=65%, list=12%, signal=73%	
GO_NEPHRON_TUBULE_FORMATION	GO_NEPHRON_TUBULE_FORMATION	Details ...	18	0.6041181	1.5339001	0.06626506	1.0	0.988	4288	tags=78%, list=21%, signal=99%	
GO_EPOXYGENASE_P450_PATHWAY	GO_EPOXYGENASE_P450_PATHWAY	Details ...	20	0.6468002	1.5092515	0.14357683	1.0	0.993	4117	tags=80%, list=20%, signal=100%	
GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	Details ...	461	0.5929993	1.5065947	0.025917927	1.0	0.993	4006	tags=64%, list=20%, signal=78%	
GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	Details ...	17	0.7153833	1.4686795	0.0373444	1.0	0.997	3928	tags=71%, list=19%, signal=87%	
GO_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	GO_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	Details ...	26	0.59650016	1.4528176	0.15231788	1.0	0.999	5443	tags=69%, list=27%, signal=94%	
GO_FOREBRAIN_REGIONALIZATION	GO_FOREBRAIN_REGIONALIZATION	Details ...	24	0.4597908	1.4510058	0.08447937	1.0	0.999	4424	tags=63%, list=22%, signal=80%	
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	Details ...	471	0.5585612	1.4272203	0.041304346	1.0	0.999	4006	tags=61%, list=20%, signal=74%	
GO_URONIC_ACID_METABOLIC_PROCESS	GO_URONIC_ACID_METABOLIC_PROCESS	Details ...	23	0.6969802	1.4228091	0.17031631	1.0	0.999	2285	tags=65%, list=11%, signal=73%	
GO_KERATINOCYTE_DIFFERENTIATION	GO_KERATINOCYTE_DIFFERENTIATION	Details ...	294	0.39795643	1.4183551	0.093812376	1.0	0.999	4977	tags=63%, list=25%, signal=82%	
GO_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	GO_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	Details ...	39	0.5828522	1.4140183	0.08853119	1.0	0.999	4508	tags=54%, list=22%, signal=69%	
