NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	Details ...	44	0.76778805	1.9677088	0.0	0.09526319	0.108	2602	tags=64%, list=13%, signal=73%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION	Details ...	293	0.69387215	1.9419768	0.0	0.06902403	0.155	5121	tags=75%, list=25%, signal=99%	
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	Details ...	202	0.7409235	1.92613	0.0	0.060487006	0.196	3282	tags=70%, list=16%, signal=83%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	Details ...	102	0.7726849	1.9199792	0.001858736	0.049428478	0.214	2905	tags=78%, list=14%, signal=91%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	Details ...	118	0.7409995	1.9129553	0.0018867925	0.044164307	0.231	2941	tags=76%, list=14%, signal=89%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	Details ...	116	0.7637387	1.9036847	0.0019157088	0.043154888	0.262	2905	tags=72%, list=14%, signal=84%	
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	Details ...	69	0.7804013	1.8978165	0.0018832391	0.041155726	0.282	2759	tags=75%, list=14%, signal=87%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Details ...	120	0.7846361	1.8969212	0.0018691589	0.03639778	0.282	2956	tags=80%, list=15%, signal=93%	
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	Details ...	157	0.71289897	1.8967907	0.0	0.03239237	0.283	4152	tags=76%, list=20%, signal=95%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	113	0.7608022	1.8941082	0.0	0.030183582	0.29	2984	tags=70%, list=15%, signal=82%	
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	Details ...	60	0.79153097	1.8774993	0.0	0.035446487	0.347	3368	tags=85%, list=17%, signal=102%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING	Details ...	27	0.626467	1.8753408	0.003960396	0.033829447	0.353	4843	tags=67%, list=24%, signal=87%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	Details ...	88	0.79833573	1.8732444	0.0037243948	0.03187663	0.356	3002	tags=85%, list=15%, signal=100%	
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	Details ...	48	0.7383123	1.8640589	0.0	0.034483574	0.39	3495	tags=73%, list=17%, signal=88%	
