NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_IGF1R_PATHWAY	BIOCARTA_IGF1R_PATHWAY	Details ...	23	-0.703045	-1.9387914	0.0	0.3087702	0.187	3081	tags=52%, list=15%, signal=61%	
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	Details ...	197	-0.56125045	-1.9258918	0.0	0.18433128	0.219	4619	tags=48%, list=23%, signal=61%	
PID_PI3K_PLC_TRK_PATHWAY	PID_PI3K_PLC_TRK_PATHWAY	Details ...	36	-0.65052694	-1.9120446	0.0	0.14967366	0.253	4107	tags=58%, list=20%, signal=73%	
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	Details ...	17	-0.7951919	-1.7944653	0.0	0.6227468	0.633	1913	tags=65%, list=9%, signal=71%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	Details ...	26	-0.5597785	-1.7885509	0.0062370063	0.5442781	0.647	4100	tags=42%, list=20%, signal=53%	
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	Details ...	41	-0.5430979	-1.7812798	0.0084566595	0.5013814	0.662	3639	tags=34%, list=18%, signal=42%	
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	STARK_HYPPOCAMPUS_22Q11_DELETION_UP	Details ...	51	-0.5678908	-1.7675492	0.006134969	0.5249034	0.708	3680	tags=45%, list=18%, signal=55%	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	Details ...	27	-0.6970377	-1.7665102	0.0	0.46807912	0.712	3337	tags=56%, list=16%, signal=66%	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	Details ...	43	-0.7717471	-1.7657598	0.0021097045	0.42042997	0.716	2244	tags=60%, list=11%, signal=68%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION	Details ...	42	-0.74742955	-1.7576386	0.0042462847	0.42494947	0.737	2362	tags=55%, list=12%, signal=62%	
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	Details ...	67	-0.7049147	-1.7552675	0.002118644	0.39939284	0.739	3076	tags=66%, list=15%, signal=77%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	18	-0.7827169	-1.7510414	0.0	0.38890266	0.754	2579	tags=61%, list=13%, signal=70%	
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	Details ...	51	-0.51547414	-1.7508671	0.00811359	0.3599687	0.754	5129	tags=53%, list=25%, signal=71%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY	Details ...	19	-0.6357212	-1.7481363	0.010799136	0.3470467	0.76	3646	tags=53%, list=18%, signal=64%	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	Details ...	31	-0.7714114	-1.7472688	0.0084566595	0.32812238	0.762	2362	tags=58%, list=12%, signal=66%	
PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY	Details ...	33	-0.59959245	-1.7471558	0.008316008	0.3081391	0.762	3971	tags=48%, list=20%, signal=60%	
PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY	Details ...	44	-0.5784518	-1.7352469	0.0041841003	0.3376007	0.787	4809	tags=55%, list=24%, signal=71%	
BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY	Details ...	22	-0.6828492	-1.7348261	0.0020120724	0.32058537	0.789	2846	tags=50%, list=14%, signal=58%	
PID_LIS1_PATHWAY	PID_LIS1_PATHWAY	Details ...	28	-0.6097826	-1.7330358	0.0021141649	0.31167734	0.793	3552	tags=50%, list=18%, signal=61%	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	Details ...	31	-0.7279005	-1.7325432	0.0102459015	0.29875818	0.794	1661	tags=55%, list=8%, signal=60%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS	Details ...	119	-0.53511035	-1.727442	0.002057613	0.3063113	0.806	3470	tags=36%, list=17%, signal=43%	
ULE_SPLICING_VIA_NOVA2	ULE_SPLICING_VIA_NOVA2	Details ...	43	-0.68333566	-1.7271134	0.0021551724	0.29406255	0.807	5032	tags=74%, list=25%, signal=99%	
PID_NETRIN_PATHWAY	PID_NETRIN_PATHWAY	Details ...	32	-0.59903437	-1.7191057	0.008196721	0.31155646	0.827	4260	tags=50%, list=21%, signal=63%	
PID_EPHB_FWD_PATHWAY	PID_EPHB_FWD_PATHWAY	Details ...	40	-0.5713767	-1.707066	0.010141988	0.35028204	0.857	4809	tags=60%, list=24%, signal=78%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	23	-0.77564025	-1.707005	0.0042462847	0.3365274	0.857	2915	tags=70%, list=14%, signal=81%	
PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY	Details ...	35	-0.50055116	-1.6953244	0.008247423	0.3755472	0.873	3680	tags=34%, list=18%, signal=42%	
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	Details ...	51	-0.54697734	-1.6948138	0.023157895	0.36415723	0.874	3646	tags=43%, list=18%, signal=52%	
REACTOME_DAG_AND_IP3_SIGNALING	REACTOME_DAG_AND_IP3_SIGNALING	Details ...	41	-0.5915003	-1.6937222	0.0020703934	0.3556245	0.875	1809	tags=32%, list=9%, signal=35%	
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	Details ...	42	-0.5948856	-1.6919575	0.010309278	0.35126472	0.88	1540	tags=31%, list=8%, signal=33%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	Details ...	44	-0.53366697	-1.690419	0.0102459015	0.34666997	0.881	2969	tags=36%, list=15%, signal=43%	
REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME_INTRAFLAGELLAR_TRANSPORT	Details ...	53	-0.5987852	-1.6869283	0.018556701	0.35100687	0.889	4198	tags=53%, list=21%, signal=66%	
BIOCARTA_AGR_PATHWAY	BIOCARTA_AGR_PATHWAY	Details ...	33	-0.6244954	-1.6782682	0.0041753654	0.38002843	0.899	3322	tags=48%, list=16%, signal=58%	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	Details ...	92	-0.55053043	-1.6780462	0.015086207	0.3696283	0.899	4755	tags=50%, list=23%, signal=65%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	18	-0.78950083	-1.6740143	0.006329114	0.37773442	0.91	2915	tags=72%, list=14%, signal=84%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION	Details ...	72	-0.50131774	-1.6663408	0.01713062	0.4033754	0.919	2459	tags=26%, list=12%, signal=30%	
BIOCARTA_PDZS_PATHWAY	BIOCARTA_PDZS_PATHWAY	Details ...	17	-0.7024824	-1.66518	0.014736842	0.39801452	0.921	2935	tags=53%, list=14%, signal=62%	
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	Details ...	29	-0.62213427	-1.6645889	0.0041067763	0.3901007	0.922	4956	tags=62%, list=24%, signal=82%	
WP_AUTOPHAGY	WP_AUTOPHAGY	Details ...	30	-0.58046144	-1.6641067	0.01178782	0.38188508	0.922	4966	tags=57%, list=24%, signal=75%	
PID_IGF1_PATHWAY	PID_IGF1_PATHWAY	Details ...	29	-0.52150106	-1.6628338	0.01778656	0.37783563	0.923	5416	tags=59%, list=27%, signal=80%	
REACTOME_NEUREXINS_AND_NEUROLIGINS	REACTOME_NEUREXINS_AND_NEUROLIGINS	Details ...	56	-0.66300654	-1.6617366	0.010504202	0.3733139	0.924	2219	tags=41%, list=11%, signal=46%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	Details ...	87	-0.6684614	-1.6594923	0.004219409	0.37387604	0.925	2624	tags=46%, list=13%, signal=53%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY	Details ...	51	-0.598147	-1.6502832	0.024590164	0.40504935	0.93	4066	tags=51%, list=20%, signal=64%	
REACTOME_PHASE_2_PLATEAU_PHASE	REACTOME_PHASE_2_PLATEAU_PHASE	Details ...	25	-0.66359156	-1.6471702	0.015151516	0.41032162	0.933	1789	tags=48%, list=9%, signal=53%	
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	Details ...	20	-0.62676096	-1.6465878	0.016460905	0.40348932	0.933	1809	tags=30%, list=9%, signal=33%	
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS	Details ...	18	-0.63513774	-1.6463166	0.01734104	0.39583835	0.933	6095	tags=78%, list=30%, signal=111%	
