NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_KERATINIZATION	REACTOME_KERATINIZATION	Details ...	207	0.6919914	2.150349	0.0	0.0029992894	0.012	4750	tags=82%, list=23%, signal=106%	
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	Details ...	128	0.655261	2.0733972	0.0	0.004023965	0.027	4750	tags=77%, list=23%, signal=99%	
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	MEISSNER_BRAIN_HCP_WITH_H3K27ME3	Details ...	269	0.5704768	1.951224	0.0	0.016153026	0.152	5416	tags=71%, list=27%, signal=96%	
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	Details ...	109	0.5271496	1.799225	0.002004008	0.11650036	0.618	6184	tags=72%, list=30%, signal=102%	
REACTOME_FATTY_ACIDS	REACTOME_FATTY_ACIDS	Details ...	15	0.8483922	1.7891524	0.0067264573	0.109648824	0.65	3088	tags=100%, list=15%, signal=118%	
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY	Details ...	370	0.7332315	1.7683122	0.0	0.12507299	0.709	4172	tags=79%, list=21%, signal=98%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	Details ...	370	0.7153261	1.7543602	0.0	0.13040239	0.747	4172	tags=77%, list=21%, signal=96%	
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	Details ...	25	0.6705446	1.7234894	0.011976048	0.17792118	0.815	5348	tags=84%, list=26%, signal=114%	
WEBER_METHYLATED_LCP_IN_SPERM_UP	WEBER_METHYLATED_LCP_IN_SPERM_UP	Details ...	15	0.7074973	1.6971543	0.00811359	0.22492786	0.878	3793	tags=80%, list=19%, signal=98%	
REACTOME_FERTILIZATION	REACTOME_FERTILIZATION	Details ...	25	0.60196424	1.68569	0.023809524	0.2357079	0.9	2745	tags=56%, list=14%, signal=65%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	Details ...	21	0.6231261	1.6372737	0.01629328	0.3961517	0.941	4058	tags=71%, list=20%, signal=89%	
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	Details ...	117	0.44083798	1.6168524	0.108829565	0.4603293	0.955	6858	tags=58%, list=34%, signal=87%	
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	Details ...	15	0.71318024	1.6042745	0.008	0.48851654	0.959	3164	tags=67%, list=16%, signal=79%	
HUMMERICH_BENIGN_SKIN_TUMOR_DN	HUMMERICH_BENIGN_SKIN_TUMOR_DN	Details ...	19	0.5633739	1.5333638	0.051612902	0.94267154	0.987	4782	tags=68%, list=24%, signal=89%	
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	MIKKELSEN_MEF_LCP_WITH_H3K27ME3	Details ...	66	0.4655561	1.531447	0.04780115	0.89580375	0.987	4719	tags=64%, list=23%, signal=83%	
MEISSNER_NPC_HCP_WITH_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K27ME3	Details ...	79	0.47865072	1.5154592	0.0415879	0.9690753	0.993	5801	tags=70%, list=29%, signal=97%	
PID_RHODOPSIN_PATHWAY	PID_RHODOPSIN_PATHWAY	Details ...	23	0.56645405	1.5007638	0.07350097	1.0	0.995	4234	tags=57%, list=21%, signal=71%	
WONG_ENDMETRIUM_CANCER_UP	WONG_ENDMETRIUM_CANCER_UP	Details ...	25	0.60733205	1.4986464	0.05811623	0.9952132	0.995	3664	tags=56%, list=18%, signal=68%	
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	Details ...	206	0.36369574	1.4986256	0.025490196	0.94302243	0.995	6304	tags=62%, list=31%, signal=89%	
REACTOME_DIGESTION_AND_ABSORPTION	REACTOME_DIGESTION_AND_ABSORPTION	Details ...	26	0.5758624	1.4942929	0.08118812	0.9290221	0.995	3032	tags=65%, list=15%, signal=77%	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	Details ...	19	0.6954473	1.4823083	0.055928413	0.97610873	0.997	2908	tags=63%, list=14%, signal=74%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	Details ...	115	0.42795604	1.4818764	0.06418219	0.9348747	0.997	5675	tags=54%, list=28%, signal=74%	
MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED	Details ...	20	0.5177116	1.4680709	0.06809338	0.9968802	0.998	5548	tags=65%, list=27%, signal=89%	
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES	Details ...	78	0.5491322	1.466206	0.04158416	0.96918494	0.998	3783	tags=65%, list=19%, signal=80%	
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	Details ...	86	0.45419258	1.4608864	0.025096525	0.9687838	0.998	5109	tags=55%, list=25%, signal=73%	
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	Details ...	19	0.5645107	1.4596652	0.08383234	0.93999815	0.998	6109	tags=74%, list=30%, signal=105%	
REACTOME_DEFENSINS	REACTOME_DEFENSINS	Details ...	34	0.627658	1.4528099	0.04158416	0.95358497	0.998	2685	tags=65%, list=13%, signal=74%	
RICKMAN_HEAD_AND_NECK_CANCER_E	RICKMAN_HEAD_AND_NECK_CANCER_E	Details ...	84	0.5205428	1.4473306	0.052419353	0.95721567	0.998	3587	tags=55%, list=18%, signal=66%	
REACTOME_BETA_DEFENSINS	REACTOME_BETA_DEFENSINS	Details ...	27	0.6586579	1.4398977	0.030303031	0.9745779	0.998	2685	tags=70%, list=13%, signal=81%	
SHEN_SMARCA2_TARGETS_DN	SHEN_SMARCA2_TARGETS_DN	Details ...	309	0.37876293	1.407822	0.036608864	1.0	1.0	5064	tags=49%, list=25%, signal=65%	
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	Details ...	59	0.4883296	1.4004867	0.13670412	1.0	1.0	6560	tags=76%, list=32%, signal=112%	
REACTOME_DIGESTION	REACTOME_DIGESTION	Details ...	21	0.5822659	1.394355	0.1541502	1.0	1.0	3032	tags=67%, list=15%, signal=78%	
MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	MIKKELSEN_MCV6_LCP_WITH_H3K27ME3	Details ...	24	0.53232193	1.3939223	0.086444005	1.0	1.0	5658	tags=63%, list=28%, signal=87%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	Details ...	42	0.545122	1.3897169	0.097222224	1.0	1.0	4983	tags=57%, list=25%, signal=76%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN	Details ...	76	0.43330327	1.3847805	0.103174604	1.0	1.0	6557	tags=67%, list=32%, signal=99%	
