NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SCHEIDEREIT_IKK_TARGETS	SCHEIDEREIT_IKK_TARGETS	Details ...	18	0.7270854	1.9568541	0.001996008	0.43530852	0.155	2441	tags=50%, list=12%, signal=57%	
FARMER_BREAST_CANCER_CLUSTER_5	FARMER_BREAST_CANCER_CLUSTER_5	Details ...	19	0.8436436	1.8880658	0.003992016	0.5906184	0.312	2589	tags=89%, list=13%, signal=102%	
LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	Details ...	375	0.5920418	1.8484973	0.0	0.7050785	0.433	3825	tags=42%, list=19%, signal=51%	
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	Details ...	174	0.51071995	1.837755	0.0121951215	0.61412877	0.472	6408	tags=56%, list=32%, signal=81%	
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	Details ...	297	0.4332846	1.8257488	0.0040983604	0.5802488	0.516	4779	tags=35%, list=24%, signal=45%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	Details ...	55	0.6243857	1.8166744	0.0	0.5497524	0.545	6807	tags=84%, list=34%, signal=126%	
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	Details ...	65	0.5935372	1.8129268	0.0019569471	0.498956	0.56	3713	tags=43%, list=18%, signal=53%	
WP_PROTEASOME_DEGRADATION	WP_PROTEASOME_DEGRADATION	Details ...	59	0.63428456	1.8094858	0.0019880715	0.45947486	0.569	6446	tags=81%, list=32%, signal=119%	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Details ...	130	0.56888276	1.7953877	0.0	0.49552175	0.62	6673	tags=72%, list=33%, signal=106%	
PID_RB_1PATHWAY	PID_RB_1PATHWAY	Details ...	65	0.50929475	1.7753639	0.004032258	0.60204995	0.681	5834	tags=49%, list=29%, signal=69%	
