NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	200	-0.54034835	-1.6933259	0.008385744	0.11249553	0.06	4760	tags=45%, list=23%, signal=58%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	200	-0.68217	-1.6587361	0.008064516	0.10639318	0.102	3471	tags=55%, list=17%, signal=65%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	200	-0.5098329	-1.5848602	0.041749503	0.19938292	0.224	4668	tags=41%, list=23%, signal=53%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	85	-0.7076173	-1.5776823	0.022357723	0.16820522	0.235	4389	tags=73%, list=22%, signal=93%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	Details ...	43	-0.539077	-1.5579344	0.016494846	0.16831878	0.26	2477	tags=30%, list=12%, signal=34%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	199	-0.5849078	-1.5457591	0.046653144	0.16022493	0.286	3267	tags=48%, list=16%, signal=56%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	197	-0.68687737	-1.5427489	0.038934425	0.1413909	0.291	2123	tags=50%, list=10%, signal=55%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	197	-0.74595714	-1.5183402	0.030991735	0.16112782	0.353	2703	tags=61%, list=13%, signal=70%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	Details ...	40	-0.5368105	-1.5162663	0.04263566	0.14516988	0.353	3314	tags=35%, list=16%, signal=42%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	200	-0.6613229	-1.5063726	0.044624746	0.14208235	0.366	3800	tags=56%, list=19%, signal=68%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	161	-0.5746519	-1.4889925	0.062	0.15294328	0.401	4182	tags=51%, list=21%, signal=64%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	96	-0.7675575	-1.486853	0.034836065	0.14395869	0.406	2674	tags=66%, list=13%, signal=75%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	137	-0.6308241	-1.4715188	0.069767445	0.14987537	0.433	2728	tags=41%, list=13%, signal=47%	
