NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	58	-0.5993279	-1.5499014	0.08183633	1.0	0.318	5178	tags=62%, list=26%, signal=83%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	200	-0.5314191	-1.5456854	0.03777336	0.677614	0.324	4542	tags=48%, list=22%, signal=61%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	200	-0.6688029	-1.4696289	0.09368636	0.84412104	0.444	2309	tags=47%, list=11%, signal=52%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	200	-0.5493952	-1.4492172	0.1446281	0.72119486	0.48	4576	tags=50%, list=23%, signal=63%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	113	-0.4543334	-1.4306927	0.106930695	0.64342296	0.501	4728	tags=47%, list=23%, signal=61%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	200	-0.6827917	-1.4220822	0.12448133	0.5618842	0.52	3556	tags=58%, list=18%, signal=70%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	-0.48177814	-1.3830848	0.15428571	0.6208219	0.579	4755	tags=39%, list=23%, signal=51%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	200	-0.42279446	-1.356508	0.09514563	0.62453616	0.616	3731	tags=38%, list=18%, signal=45%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	200	-0.38536185	-1.321866	0.12307692	0.65880424	0.659	4479	tags=36%, list=22%, signal=45%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	200	-0.45342797	-1.2587062	0.23346303	0.78779894	0.732	3731	tags=39%, list=18%, signal=47%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	200	-0.5418885	-1.2330351	0.27431905	0.79158473	0.757	4293	tags=57%, list=21%, signal=71%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	150	-0.34836736	-1.1828655	0.30658436	0.8649881	0.79	6490	tags=43%, list=32%, signal=62%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	197	-0.5296135	-1.1806954	0.36435643	0.80506784	0.791	4850	tags=60%, list=24%, signal=78%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	200	-0.37640655	-1.177859	0.2969697	0.7548092	0.793	5957	tags=49%, list=29%, signal=68%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	197	-0.5617297	-1.1567351	0.36526945	0.7611577	0.811	3275	tags=51%, list=16%, signal=60%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Details ...	74	-0.42366347	-1.1351601	0.34535104	0.7628989	0.829	5915	tags=53%, list=29%, signal=74%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	Details ...	35	-0.53868824	-1.120754	0.35576922	0.7483798	0.835	3552	tags=40%, list=18%, signal=48%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	158	-0.3433583	-1.1164696	0.32947975	0.7174203	0.837	5606	tags=41%, list=28%, signal=56%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	96	-0.57686734	-1.1159691	0.42424244	0.68200725	0.838	4306	tags=61%, list=21%, signal=78%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	199	-0.37731043	-1.0587678	0.4397463	0.7645263	0.871	1597	tags=19%, list=8%, signal=21%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	-0.39499015	-1.0407386	0.45703125	0.7676846	0.882	4146	tags=33%, list=20%, signal=42%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	200	-0.3404911	-1.0187187	0.44584838	0.77567255	0.896	4269	tags=35%, list=21%, signal=44%	
