NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	Details ...	23	0.74216634	1.685158	0.002016129	0.05860058	0.065	4563	tags=87%, list=22%, signal=112%	
COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	Details ...	329	0.42532328	1.4199108	0.12323232	0.38302365	0.418	4563	tags=40%, list=22%, signal=50%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	0.49839753	1.2900454	0.2238193	0.50756156	0.56	5839	tags=58%, list=29%, signal=81%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.44733572	1.2142878	0.28957528	0.524498	0.622	3998	tags=42%, list=20%, signal=53%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	Details ...	38	0.41045323	1.1493156	0.33133733	0.53298986	0.668	4864	tags=42%, list=24%, signal=55%	
COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	Details ...	24	0.42534232	1.1190684	0.38289204	0.4910237	0.688	4825	tags=42%, list=24%, signal=55%	
COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP9 PROTEIN HOST PPI FROM KROGAN	Details ...	15	0.42206386	0.96571225	0.51687765	0.64317095	0.78	4121	tags=53%, list=20%, signal=67%	
COVID19-M PROTEIN HOST PPI FROM KROGAN	COVID19-M PROTEIN HOST PPI FROM KROGAN	Details ...	29	0.3109602	0.9054839	0.5743381	0.6500362	0.811	2727	tags=21%, list=13%, signal=24%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.2879963	0.8420407	0.6692913	0.6631426	0.841	2252	tags=20%, list=11%, signal=22%	
COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	COVID19-ORF8 PROTEIN HOST PPI FROM KROGAN	Details ...	46	0.28961453	0.8136108	0.678	0.63690305	0.857	2538	tags=22%, list=13%, signal=25%	
COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	Details ...	31	0.25994763	0.7337081	0.74493927	0.678797	0.883	3800	tags=16%, list=19%, signal=20%	
