NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	489	0.528566	1.7215756	0.02385686	0.7118547	0.232	4127	tags=45%, list=20%, signal=55%	
DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	Details ...	423	0.36130735	1.6594245	0.044806518	0.64996797	0.316	8145	tags=53%, list=40%, signal=86%	
DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	Details ...	462	0.35316214	1.5958525	0.059880238	0.78313833	0.443	6548	tags=40%, list=32%, signal=58%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	Details ...	462	0.35316214	1.5958525	0.059880238	0.58735377	0.443	6548	tags=40%, list=32%, signal=58%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	490	0.4196115	1.4820533	0.09876543	1.0	0.658	4053	tags=33%, list=20%, signal=41%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	Details ...	134	0.47699568	1.4597536	0.026748972	1.0	0.69	4354	tags=41%, list=21%, signal=52%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	Details ...	428	0.4372755	1.4585769	0.13709678	0.96524924	0.69	7121	tags=54%, list=35%, signal=82%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:1	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:1	Details ...	120	0.46976063	1.4526085	0.020833334	0.8755135	0.699	6376	tags=54%, list=31%, signal=79%	
CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION DOWN GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	Details ...	136	0.3855069	1.4392565	0.03807615	0.8475512	0.718	7228	tags=50%, list=36%, signal=77%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.51797986	1.4211783	0.12550607	0.8527473	0.744	8004	tags=67%, list=39%, signal=110%	
