NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NUCLEOCAPSID PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	28	0.61455244	1.8773928	0.0	0.073003754	0.035	2547	tags=29%, list=13%, signal=33%	
UP-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	UP-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	Details ...	422	0.53671753	1.8384975	0.0	0.06467236	0.051	6066	tags=54%, list=30%, signal=75%	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.64994323	1.8235719	0.006355932	0.052337408	0.062	2547	tags=27%, list=13%, signal=30%	
SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	33	0.55041695	1.7030026	0.0040983604	0.2005481	0.214	3537	tags=30%, list=17%, signal=37%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:2	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:2	Details ...	404	0.7189278	1.6771455	0.003984064	0.21286464	0.257	2124	tags=51%, list=10%, signal=56%	
DOWN-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	Details ...	447	0.5944399	1.6672064	0.02366864	0.1979133	0.277	5400	tags=57%, list=27%, signal=76%	
CHLOROQUINE-1719 FROM OLD_CMAP_DOWN	CHLOROQUINE-1719 FROM OLD_CMAP_DOWN	Details ...	84	0.50855845	1.6671808	0.005859375	0.16963997	0.277	5019	tags=43%, list=25%, signal=57%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE68820:GPL7202:3	Details ...	396	0.6950907	1.6645061	0.003929273	0.15574977	0.281	2133	tags=48%, list=11%, signal=53%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.60087585	1.658001	0.031620555	0.14732073	0.292	4146	tags=62%, list=20%, signal=77%	
DOWN-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	DOWN-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	Details ...	434	0.53309083	1.6420422	0.030120483	0.1562344	0.319	6318	tags=54%, list=31%, signal=77%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	36	0.613542	1.6391715	0.008230452	0.14588444	0.324	3031	tags=36%, list=15%, signal=42%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	Details ...	262	0.6331823	1.6265383	0.007874016	0.15309873	0.35	2918	tags=45%, list=14%, signal=51%	
UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	473	0.50555676	1.611124	0.033932135	0.17053922	0.389	6112	tags=58%, list=30%, signal=81%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	474	0.553804	1.6058401	0.026530612	0.16696288	0.398	5455	tags=57%, list=27%, signal=76%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:1	Details ...	225	0.5581734	1.5910854	0.023529412	0.18054856	0.433	1752	tags=28%, list=9%, signal=31%	
DOWN-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	DOWN-REGULATED BY IAV-INFECTION IN MOUSE SPLEEN	Details ...	382	0.5069342	1.5679845	0.040733196	0.2077282	0.479	5280	tags=42%, list=26%, signal=56%	
UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 3D FROM GSE146074	Details ...	419	0.59266704	1.5678133	0.04347826	0.19576952	0.48	5017	tags=51%, list=25%, signal=66%	
SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201	SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201	Details ...	209	0.6700286	1.5471989	0.03206413	0.22535543	0.525	4213	tags=56%, list=21%, signal=70%	
CHLOROQUINE-7251 FROM OLD_CMAP_DOWN	CHLOROQUINE-7251 FROM OLD_CMAP_DOWN	Details ...	85	0.44556236	1.5396821	0.018828452	0.23029792	0.541	5055	tags=41%, list=25%, signal=55%	
UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	UP-REGULATED BY MHV-A59 IN MURINE SPLEEN 5D FROM GSE146074	Details ...	379	0.514921	1.5204692	0.067729086	0.25925657	0.591	6407	tags=53%, list=32%, signal=76%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	115	0.42294887	1.5121782	0.03245436	0.2662834	0.606	5062	tags=39%, list=25%, signal=52%	
UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	Details ...	478	0.44157737	1.5107081	0.086065575	0.25742167	0.608	6161	tags=49%, list=30%, signal=68%	
SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	SARS-COV-2/HUMAN INTERACTOME GENE SET FROM GUZZI	Details ...	79	0.4351376	1.5103705	0.04989605	0.24714439	0.61	6033	tags=42%, list=30%, signal=59%	
