NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP8 PROTEIN HOST PPI FROM KROGAN	Details ...	23	0.7340127	1.6207272	0.007843138	0.69059044	0.354	2286	tags=61%, list=11%, signal=69%	
DOWN-REGULATED BY MERS AND COVID-19 IN CALU3 FROM TWO SEPARATE STUDIES	DOWN-REGULATED BY MERS AND COVID-19 IN CALU3 FROM TWO SEPARATE STUDIES	Details ...	60	0.63032037	1.5184121	0.05950096	0.89836806	0.562	3167	tags=48%, list=16%, signal=57%	
DOWN-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	DOWN-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	Details ...	483	0.46425557	1.5164033	0.08565737	0.6117367	0.568	3399	tags=34%, list=17%, signal=40%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	Details ...	483	0.46425557	1.5164033	0.08565737	0.45880252	0.568	3399	tags=34%, list=17%, signal=40%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	Details ...	262	0.5767965	1.4460964	0.096958175	0.6122365	0.684	2966	tags=47%, list=15%, signal=54%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	Details ...	491	0.42620328	1.4220845	0.15581854	0.5957541	0.719	3337	tags=29%, list=16%, signal=34%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:7	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:7	Details ...	256	0.4593733	1.4029474	0.09541985	0.57952607	0.749	3034	tags=36%, list=15%, signal=41%	
DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	Details ...	407	0.4228738	1.3882582	0.084745765	0.5562707	0.775	1655	tags=23%, list=8%, signal=25%	
GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION	GENES WHOSE EXPRESSION IS ALTERED BY MHV INFECTION	Details ...	77	0.56132764	1.3743254	0.16630669	0.53605324	0.791	2905	tags=53%, list=14%, signal=62%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:4	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:4	Details ...	447	0.4578043	1.35395	0.17898832	0.5362417	0.816	4497	tags=43%, list=22%, signal=55%	
