NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_BIOGENIC_AMINE_SYNTHESIS	WP_BIOGENIC_AMINE_SYNTHESIS	Details ...	15	0.8271474	1.8039263	0.0	0.6477258	0.59	1310	tags=40%, list=6%, signal=43%	
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	Details ...	21	0.7859965	1.734612	0.0020491802	0.8973792	0.791	2164	tags=57%, list=11%, signal=64%	
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON	Details ...	16	0.60835594	1.6782639	0.033898305	1.0	0.884	6977	tags=88%, list=34%, signal=133%	
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	Details ...	18	0.7144368	1.6442199	0.007561437	1.0	0.925	1777	tags=33%, list=9%, signal=37%	
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	Details ...	16	0.7161728	1.5970446	0.016096579	1.0	0.966	3224	tags=69%, list=16%, signal=82%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	Details ...	43	0.5909485	1.5773147	0.016	1.0	0.976	764	tags=28%, list=4%, signal=29%	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	Details ...	43	0.68724537	1.5589074	0.049484536	1.0	0.982	1410	tags=42%, list=7%, signal=45%	
CAMPS_COLON_CANCER_COPY_NUMBER_UP	CAMPS_COLON_CANCER_COPY_NUMBER_UP	Details ...	90	0.3587944	1.5507704	0.042201836	1.0	0.983	4660	tags=38%, list=23%, signal=49%	
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	Details ...	28	0.73474616	1.532674	0.027131783	1.0	0.988	1765	tags=57%, list=9%, signal=63%	
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	Details ...	16	0.627909	1.5200558	0.052941177	1.0	0.99	1176	tags=25%, list=6%, signal=27%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	Details ...	36	0.5471109	1.5142982	0.03448276	1.0	0.991	3344	tags=47%, list=16%, signal=56%	
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	23	0.6872568	1.4985044	0.0648855	1.0	0.995	2320	tags=43%, list=11%, signal=49%	
KANG_GLIS3_TARGETS	KANG_GLIS3_TARGETS	Details ...	36	0.54757607	1.4848435	0.040076334	1.0	0.995	1141	tags=31%, list=6%, signal=32%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	Details ...	21	0.5743398	1.4720631	0.078095235	1.0	0.995	2819	tags=29%, list=14%, signal=33%	
PID_RHODOPSIN_PATHWAY	PID_RHODOPSIN_PATHWAY	Details ...	23	0.5500221	1.470126	0.1003861	1.0	0.995	4518	tags=43%, list=22%, signal=56%	
PID_PI3K_PLC_TRK_PATHWAY	PID_PI3K_PLC_TRK_PATHWAY	Details ...	36	0.49866024	1.4668293	0.09766454	1.0	0.996	2041	tags=28%, list=10%, signal=31%	
WP_CODEINE_AND_MORPHINE_METABOLISM	WP_CODEINE_AND_MORPHINE_METABOLISM	Details ...	15	0.85934687	1.4582077	0.040632054	1.0	0.996	1770	tags=80%, list=9%, signal=88%	
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	Details ...	19	0.605135	1.4571372	0.055028465	1.0	0.996	22	tags=16%, list=0%, signal=16%	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	Details ...	31	0.6410134	1.4556384	0.08747515	1.0	0.996	1210	tags=35%, list=6%, signal=38%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	18	0.6400254	1.4377775	0.109848484	1.0	0.997	2320	tags=39%, list=11%, signal=44%	
WEBER_METHYLATED_HCP_IN_SPERM_DN	WEBER_METHYLATED_HCP_IN_SPERM_DN		29	0.5453915	1.4360542	0.065298505	1.0	0.997	2126	tags=24%, list=10%, signal=27%	
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP		75	0.39934835	1.4344445	0.0804829	1.0	0.997	3917	tags=36%, list=19%, signal=44%	
NIKOLSKY_BREAST_CANCER_7P22_AMPLICON	NIKOLSKY_BREAST_CANCER_7P22_AMPLICON		36	0.44820282	1.4318715	0.18235295	1.0	0.997	4182	tags=36%, list=21%, signal=45%	
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON		15	0.56250226	1.4238417	0.1490566	1.0	0.997	5726	tags=60%, list=28%, signal=84%	
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_	REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_		39	0.6499093	1.4203911	0.07692308	1.0	0.997	2520	tags=54%, list=12%, signal=61%	
LI_CYTIDINE_ANALOGS_CYCTOTOXICITY	LI_CYTIDINE_ANALOGS_CYCTOTOXICITY		15	0.5092231	1.4203624	0.11287129	1.0	0.997	5909	tags=47%, list=29%, signal=66%	
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS		15	0.5165994	1.3984998	0.09589041	1.0	0.998	1761	tags=27%, list=9%, signal=29%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		51	0.5549276	1.3912184	0.086	1.0	0.999	2681	tags=45%, list=13%, signal=52%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP		183	0.41513175	1.3905122	0.15180266	1.0	0.999	4348	tags=41%, list=21%, signal=52%	
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	STARK_HYPPOCAMPUS_22Q11_DELETION_DN		22	0.4550732	1.3822807	0.16201118	1.0	0.999	6139	tags=55%, list=30%, signal=78%	
TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA	TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA		102	0.35086614	1.3786808	0.042510122	1.0	0.999	383	tags=9%, list=2%, signal=9%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE		18	0.6559421	1.3780274	0.14779271	1.0	0.999	2320	tags=39%, list=11%, signal=44%	
REACTOME_PHASE_2_PLATEAU_PHASE	REACTOME_PHASE_2_PLATEAU_PHASE		25	0.54784894	1.3754522	0.1254902	1.0	0.999	2959	tags=40%, list=15%, signal=47%	
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS		20	0.45432505	1.3629695	0.124236256	1.0	0.999	2163	tags=30%, list=11%, signal=34%	
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY		31	0.4552844	1.3606017	0.15277778	1.0	0.999	5558	tags=55%, list=27%, signal=75%	
NADERI_BREAST_CANCER_PROGNOSIS_UP	NADERI_BREAST_CANCER_PROGNOSIS_UP		50	0.6239606	1.3552631	0.21499014	1.0	0.999	3265	tags=42%, list=16%, signal=50%	
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN		43	0.49269536	1.346576	0.11089866	1.0	0.999	2126	tags=26%, list=10%, signal=29%	
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM		25	0.6868633	1.3369919	0.18942732	1.0	0.999	2191	tags=60%, list=11%, signal=67%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		40	0.47281808	1.3327483	0.10810811	1.0	0.999	2054	tags=30%, list=10%, signal=33%	
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS		31	0.46759456	1.3090379	0.17745303	1.0	1.0	1849	tags=19%, list=9%, signal=21%	
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS		16	0.6995889	1.2972307	0.20246914	1.0	1.0	1774	tags=44%, list=9%, signal=48%	
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE		15	0.5343668	1.2916586	0.18609408	1.0	1.0	285	tags=20%, list=1%, signal=20%	
BIOCARTA_IGF1R_PATHWAY	BIOCARTA_IGF1R_PATHWAY		23	0.46685034	1.2856548	0.21747968	1.0	1.0	747	tags=17%, list=4%, signal=18%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		51	0.5572517	1.2826014	0.2516704	1.0	1.0	3119	tags=49%, list=15%, signal=58%	
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES		43	0.41758883	1.2785976	0.15991472	1.0	1.0	2072	tags=28%, list=10%, signal=31%	
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP		22	0.6405113	1.2768464	0.25940594	1.0	1.0	3733	tags=50%, list=18%, signal=61%	
ZHAN_MULTIPLE_MYELOMA_PR_UP	ZHAN_MULTIPLE_MYELOMA_PR_UP		45	0.7809592	1.2761915	0.2559055	1.0	1.0	2758	tags=73%, list=14%, signal=85%	
HATADA_METHYLATED_IN_LUNG_CANCER_DN	HATADA_METHYLATED_IN_LUNG_CANCER_DN		35	0.42607012	1.2746675	0.13671875	1.0	1.0	3818	tags=40%, list=19%, signal=49%	
REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION		25	0.65963554	1.273096	0.2297593	1.0	1.0	2191	tags=60%, list=11%, signal=67%	
REACTOME_GLUCONEOGENESIS	REACTOME_GLUCONEOGENESIS		34	0.45866778	1.2719666	0.25210086	1.0	1.0	2760	tags=32%, list=14%, signal=37%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION		42	0.5370191	1.261385	0.21357286	1.0	1.0	3073	tags=43%, list=15%, signal=50%	
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_INDEPENDENT	MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_INDEPENDENT		16	0.54440767	1.2526001	0.16521738	1.0	1.0	2788	tags=31%, list=14%, signal=36%	
LI_WILMS_TUMOR_ANAPLASTIC_UP	LI_WILMS_TUMOR_ANAPLASTIC_UP		17	0.712601	1.2521805	0.28880158	1.0	1.0	1406	tags=47%, list=7%, signal=51%	
SU_LIVER	SU_LIVER		58	0.6778879	1.2424811	0.34574467	1.0	1.0	2442	tags=53%, list=12%, signal=61%	
