NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN	Details ...	44	0.77313775	2.0451782	0.0	0.0450263	0.052	2612	tags=64%, list=13%, signal=73%	
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	Details ...	202	0.7455485	1.9684275	0.0	0.06699242	0.142	3380	tags=72%, list=17%, signal=85%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION	Details ...	293	0.69528127	1.9628212	0.0	0.048179768	0.154	4984	tags=74%, list=25%, signal=97%	
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	Details ...	69	0.78887826	1.944126	0.0020533882	0.04739171	0.186	2812	tags=77%, list=14%, signal=89%	
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION	Details ...	157	0.72210425	1.9339513	0.0	0.045595776	0.213	3947	tags=76%, list=19%, signal=93%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	Details ...	116	0.75549173	1.9328161	0.006289308	0.038676046	0.214	3376	tags=75%, list=17%, signal=89%	
SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	Details ...	33	0.65169805	1.9315041	0.0020325202	0.03414264	0.219	5147	tags=70%, list=25%, signal=93%	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	Details ...	53	0.6854761	1.9221313	0.0020833334	0.034588043	0.249	2970	tags=58%, list=15%, signal=68%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	113	0.75845087	1.915214	0.004219409	0.034954134	0.263	3940	tags=77%, list=19%, signal=95%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING	Details ...	27	0.61173844	1.9024693	0.006122449	0.037137665	0.294	4705	tags=63%, list=23%, signal=82%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	Details ...	88	0.7924621	1.901059	0.0061728396	0.03474266	0.304	2812	tags=83%, list=14%, signal=96%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	Details ...	118	0.73889494	1.898331	0.004237288	0.032940138	0.313	3390	tags=80%, list=17%, signal=95%	
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	Details ...	240	0.6532287	1.8976667	0.0	0.030508382	0.314	5293	tags=68%, list=26%, signal=91%	
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	Details ...	60	0.7919395	1.8938421	0.004166667	0.029929025	0.327	2789	tags=80%, list=14%, signal=92%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Details ...	120	0.77876776	1.889929	0.006355932	0.02947823	0.339	3376	tags=83%, list=17%, signal=98%	
WP_TRANSLATION_FACTORS	WP_TRANSLATION_FACTORS	Details ...	51	0.6819394	1.8829995	0.0	0.030696815	0.364	5096	tags=80%, list=25%, signal=107%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	Details ...	102	0.7639396	1.8787007	0.0063157897	0.030404082	0.372	3376	tags=81%, list=17%, signal=97%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	Details ...	84	0.6847919	1.8765708	0.0	0.02921807	0.372	4345	tags=65%, list=21%, signal=83%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	Details ...	172	0.62695014	1.8654534	0.010593221	0.032892372	0.402	4426	tags=62%, list=22%, signal=78%	
ZHANG_RESPONSE_TO_CANTHARIDIN_DN	ZHANG_RESPONSE_TO_CANTHARIDIN_DN	Details ...	67	0.6728583	1.8556775	0.0020618557	0.035091747	0.431	3521	tags=60%, list=17%, signal=72%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION		94	0.7911895	1.8504567	0.008438818	0.035630707	0.451	2812	tags=81%, list=14%, signal=93%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING		186	0.6363357	1.84998	0.002118644	0.034224052	0.452	5293	tags=65%, list=26%, signal=87%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		200	0.7232491	1.8499361	0.0	0.032736048	0.452	4437	tags=80%, list=22%, signal=101%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		58	0.7131495	1.8487194	0.004056795	0.032037716	0.454	2176	tags=62%, list=11%, signal=69%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		44	0.71325135	1.8454814	0.0	0.032390993	0.469	4297	tags=73%, list=21%, signal=92%	
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT		65	0.6411686	1.8453459	0.0	0.031230925	0.469	5608	tags=71%, list=28%, signal=97%	
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP		53	0.75991666	1.8449004	0.00625	0.030187406	0.469	2725	tags=75%, list=13%, signal=87%	
IRITANI_MAD1_TARGETS_DN	IRITANI_MAD1_TARGETS_DN		45	0.74236906	1.8438554	0.0021097045	0.029512689	0.473	4018	tags=76%, list=20%, signal=94%	
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN		48	0.72045904	1.8427179	0.002074689	0.028943	0.476	3761	tags=73%, list=19%, signal=89%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		56	0.67373633	1.8415266	0.0	0.02860539	0.481	5641	tags=75%, list=28%, signal=104%	
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING		130	0.60971797	1.8372564	0.004149378	0.029325161	0.497	4931	tags=62%, list=24%, signal=81%	
KEGG_RIBOSOME	KEGG_RIBOSOME		87	0.7962151	1.8331287	0.006302521	0.030387329	0.508	2812	tags=83%, list=14%, signal=96%	
REACTOME_MITOCHONDRIAL_TRANSLATION	REACTOME_MITOCHONDRIAL_TRANSLATION		94	0.6564126	1.8318261	0.0	0.030038407	0.513	5900	tags=77%, list=29%, signal=107%	
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM		161	0.69796973	1.8297708	0.0	0.030148713	0.524	4275	tags=71%, list=21%, signal=89%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		53	0.7677341	1.8271352	0.0	0.030576473	0.535	4215	tags=87%, list=21%, signal=109%	
REACTOME_PROTEIN_METHYLATION	REACTOME_PROTEIN_METHYLATION		17	0.6988901	1.8239393	0.0020325202	0.030994095	0.546	4984	tags=76%, list=25%, signal=101%	
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP		48	0.6696165	1.8175609	0.004192872	0.032739703	0.564	5024	tags=81%, list=25%, signal=108%	
