NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN	Details ...	157	0.60473967	2.0249574	0.0	0.18270099	0.068	2949	tags=35%, list=15%, signal=41%	
REACTOME_DISEASES_OF_METABOLISM	REACTOME_DISEASES_OF_METABOLISM	Details ...	243	0.60006016	2.0104818	0.0	0.11809817	0.086	3518	tags=33%, list=17%, signal=40%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS	Details ...	38	0.7655692	2.0086658	0.0	0.079097286	0.086	3169	tags=58%, list=16%, signal=68%	
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN	Details ...	377	0.6071328	2.0038311	0.0	0.06530876	0.093	4740	tags=49%, list=23%, signal=63%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION	Details ...	109	0.609825	2.0034273	0.0	0.052501455	0.093	4410	tags=45%, list=22%, signal=57%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	Details ...	31	0.6634695	1.9939114	0.0	0.053552564	0.1	3594	tags=39%, list=18%, signal=47%	
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	Details ...	177	0.6596589	1.9799591	0.0	0.059841886	0.124	4255	tags=56%, list=21%, signal=71%	
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	Details ...	101	0.6275024	1.9748313	0.0	0.057090495	0.13	4046	tags=45%, list=20%, signal=55%	
REACTOME_DISEASES_OF_GLYCOSYLATION	REACTOME_DISEASES_OF_GLYCOSYLATION	Details ...	141	0.6526715	1.9742427	0.0	0.05121984	0.131	3468	tags=40%, list=17%, signal=48%	
RICKMAN_METASTASIS_DN	RICKMAN_METASTASIS_DN	Details ...	257	0.5755807	1.9675615	0.0	0.05222552	0.145	3954	tags=37%, list=19%, signal=46%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	200	0.62815344	1.9581503	0.0	0.05475995	0.167	3687	tags=44%, list=18%, signal=53%	
DELACROIX_RARG_BOUND_MEF	DELACROIX_RARG_BOUND_MEF	Details ...	363	0.51819134	1.9542793	0.0	0.05286471	0.174	3375	tags=31%, list=17%, signal=37%	
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	Details ...	195	0.6131283	1.9491724	0.0	0.053681623	0.183	4148	tags=44%, list=20%, signal=54%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS	Details ...	16	0.664727	1.9440548	0.0	0.054317188	0.196	1749	tags=31%, list=9%, signal=34%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	Details ...	200	0.608013	1.9431156	0.0	0.051492997	0.198	3773	tags=43%, list=19%, signal=52%	
ONDER_CDH1_TARGETS_1_UP	ONDER_CDH1_TARGETS_1_UP	Details ...	139	0.610677	1.9430027	0.0	0.04834718	0.199	2107	tags=32%, list=10%, signal=36%	
BROWNE_HCMV_INFECTION_18HR_DN	BROWNE_HCMV_INFECTION_18HR_DN	Details ...	178	0.60095423	1.9428675	0.0	0.045503225	0.199	3572	tags=42%, list=18%, signal=50%	
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	Details ...	299	0.71246564	1.9420985	0.0	0.04324507	0.202	3320	tags=56%, list=16%, signal=66%	
CROMER_METASTASIS_DN	CROMER_METASTASIS_DN	Details ...	77	0.5665907	1.9399955	0.0	0.041886248	0.203	4393	tags=43%, list=22%, signal=54%	
