NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_PDZS_PATHWAY	BIOCARTA_PDZS_PATHWAY	Details ...	17	0.74133754	1.8106006	0.002	0.45850265	0.567	2064	tags=41%, list=10%, signal=46%	
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	Details ...	42	0.6415559	1.7559761	0.0038834952	0.4975082	0.758	2821	tags=48%, list=14%, signal=55%	
REACTOME_FERTILIZATION	REACTOME_FERTILIZATION	Details ...	25	0.6333215	1.7185271	0.010183299	0.5531853	0.848	4674	tags=76%, list=23%, signal=99%	
REACTOME_PHASE_2_PLATEAU_PHASE	REACTOME_PHASE_2_PLATEAU_PHASE	Details ...	25	0.6922207	1.716423	0.01372549	0.42609587	0.851	1096	tags=36%, list=5%, signal=38%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY	Details ...	51	0.6222139	1.7051287	0.015037594	0.39622042	0.87	2768	tags=45%, list=14%, signal=52%	
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	18	0.7493148	1.702475	0.007782101	0.3420887	0.876	2636	tags=72%, list=13%, signal=83%	
REACTOME_PHASE_0_RAPID_DEPOLARISATION	REACTOME_PHASE_0_RAPID_DEPOLARISATION	Details ...	42	0.72459066	1.7014616	0.0038535646	0.29713833	0.878	1479	tags=45%, list=7%, signal=49%	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	Details ...	31	0.72845596	1.6652548	0.009560229	0.41099447	0.926	2686	tags=48%, list=13%, signal=56%	
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	24	0.65555644	1.6516634	0.025540275	0.4315695	0.939	2636	tags=54%, list=13%, signal=62%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	Details ...	18	0.7665071	1.6414841	0.013461539	0.439005	0.946	2636	tags=78%, list=13%, signal=89%	
