NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	19	0.53312886	1.5916109	0.052301254	0.23473382	0.174	5437	tags=63%, list=27%, signal=86%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.51730675	1.433196	0.115384616	0.43349847	0.381	5437	tags=67%, list=27%, signal=91%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	Details ...	19	0.49812204	1.3128536	0.21206225	0.5662961	0.536	5929	tags=58%, list=29%, signal=82%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.42364055	1.2383559	0.25052193	0.5699127	0.599	7271	tags=73%, list=36%, signal=114%	
COVID19-M PROTEIN HOST PPI FROM KROGAN	COVID19-M PROTEIN HOST PPI FROM KROGAN	Details ...	29	0.41663706	1.2195059	0.25	0.49002472	0.607	4080	tags=41%, list=20%, signal=52%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	115	0.29203236	1.0502355	0.41458333	0.70448464	0.738	5189	tags=34%, list=26%, signal=45%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.37476134	1.0258317	0.46564886	0.6394209	0.744	6148	tags=46%, list=30%, signal=66%	
COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP7 PROTEIN HOST PPI FROM KROGAN	Details ...	31	0.3144706	0.87791723	0.6152263	0.8150715	0.828	6228	tags=45%, list=31%, signal=65%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	188	0.24108556	0.8773927	0.60683763	0.7253251	0.828	5189	tags=30%, list=26%, signal=40%	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.2997168	0.856884	0.65656567	0.6878506	0.841	5437	tags=60%, list=27%, signal=82%	
COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP13 PROTEIN HOST PPI FROM KROGAN	Details ...	38	0.3008357	0.84736186	0.6680412	0.64361954	0.851	4602	tags=39%, list=23%, signal=51%	
COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	COVID19-ORF9C PROTEIN HOST PPI FROM KROGAN	Details ...	24	0.31212702	0.80778414	0.72557175	0.6379819	0.863	4016	tags=33%, list=20%, signal=42%	
COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	COVID19-ALL 332 PROTEIN HOST PPI FROM KROGAN	Details ...	329	0.18168956	0.6096277	0.884	0.8504315	0.927	5473	tags=33%, list=27%, signal=44%	
