NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_KERATINIZATION	GO_KERATINIZATION	Details ...	214	0.68215257	2.1548274	0.0	0.0010409222	0.002	4750	tags=80%, list=23%, signal=104%	
GO_CORNIFICATION	GO_CORNIFICATION	Details ...	112	0.6428722	2.050493	0.0	0.002149807	0.011	5762	tags=84%, list=28%, signal=117%	
GO_SENSORY_PERCEPTION_OF_SMELL	GO_SENSORY_PERCEPTION_OF_SMELL	Details ...	390	0.7221874	1.756457	0.0	0.36210227	0.702	4172	tags=78%, list=21%, signal=97%	
GO_KERATINOCYTE_DIFFERENTIATION	GO_KERATINOCYTE_DIFFERENTIATION	Details ...	294	0.46776077	1.7200232	0.003937008	0.46229517	0.797	4875	tags=66%, list=24%, signal=85%	
GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	Details ...	461	0.66404146	1.705163	0.0	0.45320818	0.838	4172	tags=73%, list=21%, signal=90%	
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	Details ...	471	0.6484022	1.6749932	0.0	0.5660222	0.896	4147	tags=71%, list=20%, signal=87%	
GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	Details ...	23	0.59531564	1.6325657	0.024590164	0.81610024	0.943	5174	tags=70%, list=25%, signal=93%	
GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	Details ...	17	0.78506994	1.6193818	0.0020491802	0.82826185	0.948	653	tags=47%, list=3%, signal=49%	
GO_EPIDERMAL_CELL_DIFFERENTIATION	GO_EPIDERMAL_CELL_DIFFERENTIATION	Details ...	352	0.41648465	1.6092628	0.007662835	0.8264129	0.954	4875	tags=60%, list=24%, signal=77%	
GO_SPERM_CAPACITATION	GO_SPERM_CAPACITATION	Details ...	28	0.5975373	1.5978131	0.025390625	0.84526867	0.961	2342	tags=57%, list=12%, signal=65%	
GO_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	GO_KILLING_OF_CELLS_IN_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	Details ...	26	0.6702958	1.5967507	0.05172414	0.7767228	0.961	3830	tags=65%, list=19%, signal=80%	
GO_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE_INVOLVED_IN_SINGLE_FERTILIZATION	GO_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE_INVOLVED_IN_SINGLE_FERTILIZATION	Details ...	22	0.63998836	1.5629203	0.022774328	1.0	0.98	2818	tags=59%, list=14%, signal=69%	
GO_FLAVONOID_METABOLIC_PROCESS	GO_FLAVONOID_METABOLIC_PROCESS	Details ...	15	0.74496955	1.5533793	0.039748956	1.0	0.984	3802	tags=67%, list=19%, signal=82%	
GO_ENAMEL_MINERALIZATION	GO_ENAMEL_MINERALIZATION	Details ...	16	0.5853866	1.5333369	0.040618956	1.0	0.991	3939	tags=56%, list=19%, signal=70%	
GO_DEFENSE_RESPONSE_TO_FUNGUS	GO_DEFENSE_RESPONSE_TO_FUNGUS	Details ...	37	0.57230973	1.5309551	0.050880626	1.0	0.993	6086	tags=76%, list=30%, signal=108%	
GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	Details ...	17	0.5805955	1.5070887	0.06666667	1.0	0.995	6109	tags=76%, list=30%, signal=109%	
GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	GO_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	Details ...	17	0.6444874	1.4959401	0.03088803	1.0	0.995	2782	tags=71%, list=14%, signal=82%	
GO_REGULATION_OF_FERTILIZATION	GO_REGULATION_OF_FERTILIZATION	Details ...	29	0.53434896	1.4684083	0.071428575	1.0	0.996	2563	tags=48%, list=13%, signal=55%	
GO_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	GO_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	Details ...	26	0.65285134	1.4583814	0.036170214	1.0	0.997	1902	tags=50%, list=9%, signal=55%	
GO_RESPONSE_TO_VITAMIN_A	GO_RESPONSE_TO_VITAMIN_A	Details ...	19	0.51714486	1.4428725	0.076771654	1.0	0.998	3501	tags=47%, list=17%, signal=57%	
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	Details ...	19	0.5641877	1.442291	0.099804305	1.0	0.998	2208	tags=32%, list=11%, signal=35%	
GO_SPERM_EGG_RECOGNITION	GO_SPERM_EGG_RECOGNITION	Details ...	60	0.40072784	1.4257025	0.0746888	1.0	0.999	2818	tags=45%, list=14%, signal=52%	
GO_PLASMA_MEMBRANE_FUSION	GO_PLASMA_MEMBRANE_FUSION	Details ...	25	0.55487657	1.4088019	0.09072165	1.0	0.999	3011	tags=56%, list=15%, signal=66%	
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM	GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM	Details ...	63	0.5071222	1.4061975	0.09143969	1.0	0.999	3830	tags=51%, list=19%, signal=62%	
GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT	GO_REGULATION_OF_MESONEPHROS_DEVELOPMENT	Details ...	25	0.5147085	1.4033359	0.1302682	1.0	0.999	6046	tags=72%, list=30%, signal=102%	
GO_AMELOGENESIS	GO_AMELOGENESIS	Details ...	23	0.48568335	1.3991717	0.094	1.0	0.999	5985	tags=70%, list=29%, signal=99%	
GO_REGULATION_OF_ACROSOME_REACTION	GO_REGULATION_OF_ACROSOME_REACTION	Details ...	18	0.5769953	1.3910674	0.10843374	1.0	0.999	2563	tags=44%, list=13%, signal=51%	
GO_NEPHRON_TUBULE_FORMATION	GO_NEPHRON_TUBULE_FORMATION	Details ...	18	0.53246003	1.3776929	0.1594203	1.0	1.0	5541	tags=83%, list=27%, signal=115%	
GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	Details ...	16	0.6035217	1.360545	0.113871634	1.0	1.0	3890	tags=63%, list=19%, signal=77%	
