NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_PHAGOSOME_ACIDIFICATION	GO_PHAGOSOME_ACIDIFICATION	Details ...	27	0.7177474	1.902649	0.0	0.8451924	0.258	3537	tags=63%, list=17%, signal=76%	
GO_ACIDIC_AMINO_ACID_TRANSPORT	GO_ACIDIC_AMINO_ACID_TRANSPORT	Details ...	71	0.5531502	1.895676	0.0	0.4814095	0.277	4380	tags=48%, list=22%, signal=61%	
GO_PHAGOSOME_MATURATION	GO_PHAGOSOME_MATURATION	Details ...	46	0.6522893	1.8810563	0.0	0.4066813	0.331	3537	tags=52%, list=17%, signal=63%	
GO_TRANSFERRIN_TRANSPORT	GO_TRANSFERRIN_TRANSPORT	Details ...	35	0.67042744	1.8696107	0.0	0.36417833	0.363	3345	tags=51%, list=16%, signal=61%	
GO_AMINO_ACID_TRANSPORT	GO_AMINO_ACID_TRANSPORT	Details ...	156	0.48635745	1.8273071	0.0	0.5825485	0.506	4804	tags=41%, list=24%, signal=53%	
GO_REGULATION_OF_VESICLE_FUSION	GO_REGULATION_OF_VESICLE_FUSION	Details ...	31	0.6466766	1.8129947	0.0	0.6119839	0.549	3187	tags=52%, list=16%, signal=61%	
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	Details ...	96	0.5211721	1.8074919	0.0020661156	0.57590985	0.573	5584	tags=50%, list=28%, signal=69%	
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	Details ...	53	0.63093597	1.7970985	0.0	0.5837818	0.624	3114	tags=47%, list=15%, signal=56%	
GO_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_IMPORT_ACROSS_PLASMA_MEMBRANE	Details ...	156	0.4931183	1.7601534	0.004201681	0.8776036	0.754	5584	tags=45%, list=28%, signal=61%	
GO_ALANINE_TRANSPORT	GO_ALANINE_TRANSPORT	Details ...	15	0.6486693	1.7504148	0.008830022	0.9080548	0.775	944	tags=27%, list=5%, signal=28%	
GO_CATECHOLAMINE_SECRETION	GO_CATECHOLAMINE_SECRETION	Details ...	57	0.6669566	1.7413125	0.0041753654	0.9376784	0.796	2500	tags=49%, list=12%, signal=56%	
GO_MONOAMINE_TRANSPORT	GO_MONOAMINE_TRANSPORT	Details ...	84	0.64223987	1.7405908	0.006048387	0.8699166	0.798	1915	tags=42%, list=9%, signal=46%	
GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	Details ...	113	0.54759914	1.7398584	0.004016064	0.81139874	0.8	3345	tags=41%, list=16%, signal=48%	
GO_REGULATION_OF_DOPAMINE_SECRETION	GO_REGULATION_OF_DOPAMINE_SECRETION	Details ...	35	0.7302452	1.7395008	0.0	0.7593935	0.801	2341	tags=60%, list=12%, signal=68%	
GO_IMPORT_INTO_CELL	GO_IMPORT_INTO_CELL	Details ...	229	0.4948431	1.7381004	0.002074689	0.72515386	0.806	5584	tags=45%, list=28%, signal=62%	
GO_DICARBOXYLIC_ACID_TRANSPORT	GO_DICARBOXYLIC_ACID_TRANSPORT	Details ...	98	0.4625741	1.7365749	0.004115226	0.69425964	0.811	4390	tags=40%, list=22%, signal=51%	
GO_PH_REDUCTION	GO_PH_REDUCTION	Details ...	57	0.55849653	1.7319025	0.014	0.69751954	0.823	3537	tags=44%, list=17%, signal=53%	
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	Details ...	48	0.6098758	1.7314557	0.004255319	0.66171587	0.825	4666	tags=52%, list=23%, signal=67%	
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	Details ...	47	0.5180281	1.7271057	0.010822511	0.6637809	0.831	5779	tags=53%, list=28%, signal=74%	
GO_AMINE_TRANSPORT	GO_AMINE_TRANSPORT	Details ...	99	0.6097264	1.7262921	0.003984064	0.6381749	0.834	5003	tags=59%, list=25%, signal=77%	
GO_LONG_TERM_SYNAPTIC_POTENTIATION	GO_LONG_TERM_SYNAPTIC_POTENTIATION	Details ...	87	0.59226733	1.7244524	0.0	0.62316316	0.839	3114	tags=40%, list=15%, signal=47%	
GO_POSITIVE_REGULATION_OF_EXOCYTOSIS	GO_POSITIVE_REGULATION_OF_EXOCYTOSIS	Details ...	91	0.5694678	1.7242906	0.002008032	0.5960486	0.84	4687	tags=48%, list=23%, signal=63%	
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	GO_REGULATION_OF_SYNAPTIC_PLASTICITY	Details ...	191	0.54521114	1.7225183	0.0	0.58491313	0.845	3573	tags=39%, list=18%, signal=47%	
GO_GLUTAMATE_SECRETION	GO_GLUTAMATE_SECRETION	Details ...	45	0.55650157	1.7224001	0.004048583	0.56124145	0.845	4234	tags=49%, list=21%, signal=62%	
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	Details ...	234	0.550877	1.7189977	0.0020120724	0.5634408	0.853	5379	tags=54%, list=27%, signal=73%	
