NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_MODULATION_BY_VIRUS_OF_HOST_CELLULAR_PROCESS	GO_MODULATION_BY_VIRUS_OF_HOST_CELLULAR_PROCESS	Details ...	19	0.6948807	1.915876	0.0	0.4343886	0.194	4309	tags=53%, list=21%, signal=67%	
GO_MULTI_ORGANISM_LOCALIZATION	GO_MULTI_ORGANISM_LOCALIZATION	Details ...	66	0.62253565	1.8640612	0.0	0.53592265	0.339	5458	tags=65%, list=27%, signal=89%	
GO_MIRNA_METABOLIC_PROCESS	GO_MIRNA_METABOLIC_PROCESS	Details ...	30	0.63174653	1.8293024	0.0	0.63287884	0.458	6315	tags=73%, list=31%, signal=106%	
GO_MODULATION_BY_SYMBIONT_OF_HOST_CELLULAR_PROCESS	GO_MODULATION_BY_SYMBIONT_OF_HOST_CELLULAR_PROCESS	Details ...	26	0.63327163	1.8121684	0.0	0.6174193	0.529	4309	tags=42%, list=21%, signal=54%	
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	Details ...	49	0.6630814	1.7965322	0.0	0.64528465	0.59	3059	tags=45%, list=15%, signal=53%	
GO_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	Details ...	50	0.549078	1.794027	0.001953125	0.55939007	0.602	5463	tags=52%, list=27%, signal=71%	
GO_RNA_DESTABILIZATION	GO_RNA_DESTABILIZATION	Details ...	35	0.57305545	1.7925507	0.0019646366	0.49110335	0.605	5892	tags=57%, list=29%, signal=80%	
GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	Details ...	26	0.6845634	1.7807773	0.0020408162	0.5119063	0.637	2090	tags=42%, list=10%, signal=47%	
GO_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	GO_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	Details ...	44	0.5990756	1.7806829	0.001953125	0.4553142	0.638	4389	tags=48%, list=22%, signal=61%	
GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	Details ...	86	0.5262983	1.7644135	0.002	0.5295298	0.691	6446	tags=65%, list=32%, signal=95%	
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION	GO_POSITIVE_REGULATION_OF_DNA_REPLICATION	Details ...	40	0.62446773	1.7635949	0.002008032	0.48746386	0.697	2307	tags=35%, list=11%, signal=39%	
GO_MODULATION_BY_VIRUS_OF_HOST_PROCESS	GO_MODULATION_BY_VIRUS_OF_HOST_PROCESS	Details ...	29	0.6233272	1.762261	0.0	0.45620033	0.706	4309	tags=41%, list=21%, signal=52%	
GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	Details ...	82	0.485382	1.758339	0.0019762847	0.44427124	0.715	5463	tags=45%, list=27%, signal=61%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Details ...	99	0.581884	1.757268	0.0038610038	0.41941363	0.719	4145	tags=48%, list=20%, signal=61%	
GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	Details ...	33	0.6564367	1.7552873	0.006263048	0.4022545	0.723	3059	tags=45%, list=15%, signal=53%	
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	Details ...	27	0.6089448	1.7524614	0.005725191	0.39266476	0.733	7579	tags=85%, list=37%, signal=136%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Details ...	28	0.5730346	1.7507534	0.005791506	0.38023847	0.741	3982	tags=50%, list=20%, signal=62%	
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	Details ...	35	0.6299851	1.7500521	0.007936508	0.36338633	0.743	4293	tags=51%, list=21%, signal=65%	
GO_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS	GO_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS	Details ...	36	0.59187937	1.7487315	0.0041237115	0.3510165	0.745	3705	tags=33%, list=18%, signal=41%	
