NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	Details ...	120	0.7464842	1.920004	0.0	0.10984228	0.163	2905	tags=71%, list=14%, signal=82%	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	Details ...	115	0.7374903	1.9073111	0.0019193857	0.0715339	0.186	2984	tags=69%, list=15%, signal=80%	
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	100	0.7760445	1.8938924	0.0019011407	0.059208248	0.222	2984	tags=77%, list=15%, signal=90%	
GO_PEPTIDYL_LYSINE_DIMETHYLATION	GO_PEPTIDYL_LYSINE_DIMETHYLATION	Details ...	22	0.67071456	1.8918655	0.0	0.046112202	0.226	5214	tags=64%, list=26%, signal=86%	
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	439	0.65926987	1.8886294	0.0	0.039924596	0.235	4286	tags=61%, list=21%, signal=76%	
GO_RIBOSOME_ASSEMBLY	GO_RIBOSOME_ASSEMBLY	Details ...	62	0.69674784	1.8830221	0.0	0.03701633	0.249	5111	tags=77%, list=25%, signal=103%	
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	Details ...	199	0.6303533	1.8799728	0.0	0.03372157	0.258	4752	tags=62%, list=23%, signal=80%	
GO_RIBOSOME_BIOGENESIS	GO_RIBOSOME_BIOGENESIS	Details ...	304	0.6828505	1.8702509	0.0	0.035499807	0.288	4263	tags=65%, list=21%, signal=81%	
GO_MITOCHONDRIAL_TRANSLATION	GO_MITOCHONDRIAL_TRANSLATION	Details ...	135	0.65040064	1.8531247	0.0	0.042217474	0.331	5121	tags=64%, list=25%, signal=86%	
GO_SNORNA_METABOLIC_PROCESS	GO_SNORNA_METABOLIC_PROCESS	Details ...	17	0.7332817	1.8497837	0.0	0.04041168	0.344	2286	tags=47%, list=11%, signal=53%	
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	Details ...	28	0.75000834	1.8458164	0.003868472	0.039523866	0.36	3209	tags=71%, list=16%, signal=85%	
GO_MITOCHONDRIAL_GENE_EXPRESSION	GO_MITOCHONDRIAL_GENE_EXPRESSION	Details ...	165	0.64699614	1.84253	0.001984127	0.03862812	0.373	5121	tags=64%, list=25%, signal=84%	
GO_RRNA_METABOLIC_PROCESS	GO_RRNA_METABOLIC_PROCESS	Details ...	235	0.6558861	1.8389375	0.0019417476	0.038032643	0.385	3950	tags=61%, list=19%, signal=75%	
GO_TRANSLATIONAL_TERMINATION	GO_TRANSLATIONAL_TERMINATION	Details ...	105	0.6535571	1.8343228	0.0	0.038663156	0.41	5121	tags=69%, list=25%, signal=91%	
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	Details ...	89	0.66735387	1.8319472	0.0	0.03784147	0.421	5121	tags=70%, list=25%, signal=93%	
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	Details ...	73	0.7322609	1.8270965	0.001953125	0.038950637	0.443	3282	tags=70%, list=16%, signal=83%	
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	Details ...	72	0.7479209	1.8244904	0.0	0.03827177	0.449	3211	tags=69%, list=16%, signal=82%	
GO_NCRNA_PROCESSING	GO_NCRNA_PROCESSING	Details ...	391	0.6266958	1.8173681	0.0	0.041187312	0.476	5132	tags=64%, list=25%, signal=85%	
GO_PEPTIDYL_LYSINE_METHYLATION	GO_PEPTIDYL_LYSINE_METHYLATION	Details ...	128	0.57443917	1.815785	0.0019193857	0.040270634	0.483	5288	tags=62%, list=26%, signal=83%	
GO_VIRAL_GENE_EXPRESSION	GO_VIRAL_GENE_EXPRESSION	Details ...	194	0.61959857	1.8063792	0.011560693	0.044846017	0.521	2905	tags=59%, list=14%, signal=68%	
GO_PROTEIN_HETEROTETRAMERIZATION	GO_PROTEIN_HETEROTETRAMERIZATION	Details ...	15	0.7201284	1.8055474	0.0018726592	0.04324324	0.523	3999	tags=60%, list=20%, signal=75%	
GO_NCRNA_METABOLIC_PROCESS	GO_NCRNA_METABOLIC_PROCESS	Details ...	484	0.59432375	1.8033581	0.001968504	0.04312219	0.537	4778	tags=58%, list=24%, signal=74%	
