NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	197	0.7536218	1.6688973	0.011037528	0.3832243	0.137	2699	tags=65%, list=13%, signal=74%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	197	0.76222676	1.5449226	0.02660754	0.69622064	0.307	2963	tags=68%, list=15%, signal=78%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	0.55062485	1.5334897	0.07826087	0.5107482	0.325	3536	tags=35%, list=17%, signal=42%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	199	0.5919723	1.5329853	0.064935066	0.3845209	0.325	3201	tags=44%, list=16%, signal=52%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	85	0.6816491	1.528977	0.05732484	0.3180757	0.334	3076	tags=60%, list=15%, signal=70%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	200	0.669438	1.5202943	0.071428575	0.28178614	0.344	3101	tags=55%, list=15%, signal=64%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Details ...	42	0.4380432	1.4694568	0.08456659	0.36026576	0.429	1325	tags=14%, list=7%, signal=15%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	96	0.76555216	1.4685199	0.055309735	0.31875256	0.434	1720	tags=57%, list=8%, signal=62%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	200	0.5941569	1.4394894	0.105726875	0.33810556	0.485	3112	tags=43%, list=15%, signal=50%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	199	0.566932	1.3943737	0.119825706	0.3904252	0.554	2450	tags=38%, list=12%, signal=42%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	200	0.64540714	1.3676264	0.18995634	0.4064357	0.59	3120	tags=50%, list=15%, signal=59%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	161	0.48684284	1.25055	0.24680851	0.61923736	0.724	3183	tags=35%, list=16%, signal=42%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	200	0.45266128	1.2360046	0.26781857	0.6038974	0.742	2744	tags=28%, list=14%, signal=32%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	200	0.3966667	1.2332461	0.25208333	0.56611955	0.743	3638	tags=30%, list=18%, signal=36%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	Details ...	58	0.48424536	1.2091876	0.3647059	0.58268076	0.771	7165	tags=62%, list=35%, signal=96%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	104	0.36715052	1.1864983	0.27663934	0.58220446	0.785	2560	tags=17%, list=13%, signal=20%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	Details ...	32	0.42953998	1.1708086	0.31263384	0.57735413	0.799	1784	tags=19%, list=9%, signal=21%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	0.44509318	1.1520029	0.35789475	0.57791936	0.808	3533	tags=33%, list=17%, signal=40%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	196	0.324859	1.1486101	0.3042553	0.55298346	0.813	3232	tags=23%, list=16%, signal=27%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION	Details ...	137	0.4841067	1.1296684	0.36568847	0.5574667	0.828	3271	tags=33%, list=16%, signal=39%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		43	0.3902255	1.1105072	0.32104123	0.56092393	0.837	2764	tags=26%, list=14%, signal=30%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		198	0.5327312	1.1056666	0.3955056	0.54230577	0.843	3274	tags=49%, list=16%, signal=58%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM		200	0.3628327	1.0602814	0.3764706	0.5874525	0.874	4076	tags=29%, list=20%, signal=36%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		113	0.32501206	1.035319	0.46551725	0.6010782	0.888	4959	tags=33%, list=24%, signal=43%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		200	0.33436832	1.0341488	0.4375	0.5784542	0.888	3366	tags=26%, list=17%, signal=31%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		199	0.3436389	1.0103816	0.46205357	0.5893303	0.893	2569	tags=18%, list=13%, signal=21%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP		158	0.30171067	0.99326164	0.4896694	0.593032	0.904	2984	tags=21%, list=15%, signal=24%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		200	0.3011601	0.9722001	0.48394004	0.60256517	0.912	3814	tags=32%, list=19%, signal=38%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		200	0.30420184	0.9716892	0.47346073	0.5824378	0.912	3589	tags=29%, list=18%, signal=34%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		200	0.27398226	0.9462556	0.5390782	0.5961605	0.927	3678	tags=21%, list=18%, signal=25%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING		200	0.32348996	0.931726	0.54296875	0.595177	0.933	3416	tags=22%, list=17%, signal=26%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		158	0.2737867	0.8991254	0.5669456	0.6225323	0.944	3690	tags=21%, list=18%, signal=25%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		144	0.3544704	0.8947375	0.6173913	0.61037904	0.946	3188	tags=32%, list=16%, signal=38%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		35	0.4230855	0.87986547	0.6039823	0.61279935	0.956	2168	tags=31%, list=11%, signal=35%	
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN		197	0.22815844	0.84962773	0.7394958	0.63400805	0.957	2528	tags=14%, list=12%, signal=16%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		100	0.30011907	0.8226217	0.67025864	0.65483516	0.963	2610	tags=20%, list=13%, signal=23%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		74	0.288536	0.7456714	0.7695652	0.7394647	0.976	3322	tags=22%, list=16%, signal=26%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		112	0.24320984	0.727388	0.7927928	0.7412107	0.978	1838	tags=11%, list=9%, signal=12%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME		104	0.19199215	0.6387986	0.91101694	0.830525	0.987	3131	tags=13%, list=15%, signal=16%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1		200	0.24117376	0.614853	0.7904762	0.8362261	0.987	7826	tags=46%, list=39%, signal=73%	
