NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET TRACHEA FROM GSE147507	Details ...	428	0.62822783	2.047007	0.0	0.01238956	0.008	4168	tags=51%, list=21%, signal=63%	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	Details ...	459	0.6109037	1.9247794	0.0	0.037088286	0.035	3783	tags=41%, list=19%, signal=49%	
SARS PERTURBATION UP GENES PBMCS GDS1028:GPL201	SARS PERTURBATION UP GENES PBMCS GDS1028:GPL201	Details ...	265	0.64206415	1.9232585	0.0	0.026737524	0.037	3260	tags=41%, list=16%, signal=48%	
UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	UP-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	Details ...	443	0.6252464	1.9183229	0.0	0.021835623	0.039	4290	tags=52%, list=21%, signal=64%	
GENES WHOSE EXPRESSION IS ALTERED BY SARS=COV-2 INFECTION	GENES WHOSE EXPRESSION IS ALTERED BY SARS=COV-2 INFECTION	Details ...	118	0.6234315	1.9088676	0.0	0.019970337	0.042	2428	tags=33%, list=12%, signal=37%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	489	0.5990401	1.9067361	0.0	0.016793465	0.043	4175	tags=43%, list=21%, signal=53%	
UP-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	UP-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	Details ...	488	0.67220795	1.904565	0.0	0.014529169	0.043	3127	tags=43%, list=15%, signal=50%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:7	Details ...	193	0.61098814	1.904539	0.0020920502	0.0127130225	0.043	3279	tags=38%, list=16%, signal=45%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	Details ...	209	0.51478696	1.8894919	0.002118644	0.012771562	0.047	3308	tags=29%, list=16%, signal=35%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1	Details ...	304	0.67267686	1.8628411	0.0	0.017959874	0.066	3793	tags=51%, list=19%, signal=62%	
COVID-19 PATIENTS BALF DOWN	COVID-19 PATIENTS BALF DOWN	Details ...	320	0.5652725	1.8613766	0.00407332	0.0165471	0.067	5289	tags=50%, list=26%, signal=66%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	Details ...	465	0.5344229	1.8557187	0.0020876827	0.015985552	0.07	4545	tags=42%, list=22%, signal=52%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:3	Details ...	128	0.6450951	1.8553851	0.002096436	0.014755894	0.07	2869	tags=32%, list=14%, signal=37%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	Details ...	462	0.50139064	1.8538285	0.002057613	0.013871256	0.071	4330	tags=37%, list=21%, signal=47%	
DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN FERRET NASAL WASH FROM GSE147507	Details ...	408	0.61579466	1.8483313	0.0	0.013848404	0.077	2929	tags=36%, list=14%, signal=41%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:3	Details ...	344	0.6087437	1.8479843	0.0	0.013035548	0.077	3756	tags=41%, list=19%, signal=49%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:6	Details ...	323	0.6119232	1.8477402	0.0	0.012268751	0.077	3793	tags=42%, list=19%, signal=51%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	Details ...	249	0.61492157	1.8462658	0.0	0.011692484	0.078	3128	tags=42%, list=15%, signal=49%	
