NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 4HR FROM GSE148729	Details ...	402	0.43353328	1.5887722	0.02004008	1.0	0.426	4326	tags=41%, list=21%, signal=51%	
UP-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	UP-REGULATED BY SARS-COV-1 IN CALU-3 4HR FROM GSE148729	Details ...	409	0.46293125	1.4743924	0.06790123	1.0	0.656	4273	tags=43%, list=21%, signal=53%	
SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS FORMERLY KNOWN AS GROWTH-FACTOR-LIKE PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.5248232	1.4355365	0.12548262	1.0	0.732	4719	tags=40%, list=23%, signal=52%	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	19	0.48422137	1.4271535	0.115606934	1.0	0.743	4719	tags=37%, list=23%, signal=48%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS9B FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.42422897	1.2275895	0.24714829	1.0	0.925	4482	tags=33%, list=22%, signal=43%	
UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	UP-REGULATED BY MERS-COV IN CALU-3 24HR FROM GSE139516	Details ...	471	0.3855343	1.2203395	0.23306774	1.0	0.928	4239	tags=39%, list=21%, signal=48%	
DOWN-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN PANCREATIC ORGANOIDS FROM GSE151803	Details ...	442	0.4075169	1.1848649	0.23728813	1.0	0.945	2875	tags=34%, list=14%, signal=39%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	Details ...	134	0.33326918	1.0093294	0.4375	1.0	0.987	2633	tags=22%, list=13%, signal=26%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	Details ...	474	0.37695727	0.9988591	0.4580777	1.0	0.99	3561	tags=35%, list=18%, signal=42%	
HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES	HEALTHY LUNG BIOPSY VS. COVID-19 INFECTED LUNG SERIES 15 FROM GSE147507 DOWN GENES	Details ...	487	0.25469738	0.9865788	0.50291264	1.0	0.992	4764	tags=33%, list=23%, signal=43%	
DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN LUNG TISSUE FROM GSE147507	Details ...	487	0.25469738	0.9865788	0.50291264	1.0	0.992	4764	tags=33%, list=23%, signal=43%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	Details ...	83	0.29732883	0.9611449	0.5376984	1.0	0.996	1325	tags=13%, list=7%, signal=14%	
SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP3-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	115	0.26554245	0.9229602	0.5626204	1.0	0.998	2531	tags=19%, list=12%, signal=22%	
CHLOROQUINE-2869 FROM OLD_CMAP_DOWN	CHLOROQUINE-2869 FROM OLD_CMAP_DOWN	Details ...	83	0.24378882	0.907373	0.6404715	1.0	0.998	2861	tags=22%, list=14%, signal=25%	
UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729	UP-REGULATED BY SARS-COV-1 IN CALU-3 FROM GSE148729	Details ...	450	0.3703197	0.9012245	0.57459676	1.0	0.998	4558	tags=40%, list=22%, signal=50%	
COVID-19 PATIENTS PBMC DOWN	COVID-19 PATIENTS PBMC DOWN	Details ...	201	0.26075417	0.8569127	0.66529775	1.0	0.999	1534	tags=14%, list=8%, signal=15%	
UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	UP-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	Details ...	478	0.36366597	0.85286736	0.62650603	1.0	0.999	3243	tags=28%, list=16%, signal=32%	
UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	Details ...	478	0.36366597	0.85286736	0.62650603	1.0	0.999	3243	tags=28%, list=16%, signal=32%	
SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS ORF1AB FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	188	0.24001354	0.8409591	0.668616	1.0	0.999	2531	tags=19%, list=12%, signal=21%	
UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	UP-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	Details ...	116	0.21664014	0.82233167	0.8685969	1.0	1.0	3081	tags=24%, list=15%, signal=28%	
UP-REGULATED BY MERS INFECTION OF CALU3 CELLS	UP-REGULATED BY MERS INFECTION OF CALU3 CELLS		475	0.23912221	0.8182961	0.68839103	1.0	1.0	3425	tags=21%, list=17%, signal=25%	
DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507		462	0.17923836	0.8130051	0.66603774	1.0	1.0	4089	tags=22%, list=20%, signal=26%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507		462	0.17923836	0.8130051	0.66603774	1.0	1.0	4089	tags=22%, list=20%, signal=26%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:3		176	0.26323897	0.8032796	0.84356433	1.0	1.0	3166	tags=27%, list=16%, signal=31%	
TMPRSS2 TOP 50 GENESHOT AUTORIF	TMPRSS2 TOP 50 GENESHOT AUTORIF		48	0.22631012	0.8018316	0.76861167	1.0	1.0	2022	tags=15%, list=10%, signal=16%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312		462	0.22166832	0.8016087	0.68774706	1.0	1.0	4013	tags=26%, list=20%, signal=32%	
SARS TOP 50 GENESHOT AUTORIF	SARS TOP 50 GENESHOT AUTORIF		46	0.31094334	0.7995951	0.6882591	1.0	1.0	2509	tags=17%, list=12%, signal=20%	
COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN	COVID19-NSP12 PROTEIN HOST PPI FROM KROGAN		19	0.2986178	0.7835769	0.70576924	1.0	1.0	4114	tags=32%, list=20%, signal=40%	
UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	UP-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507		474	0.26204476	0.76303834	0.7077535	1.0	1.0	4155	tags=29%, list=20%, signal=35%	
CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2	CORONAVIRUS PERTURBATION UP GENES CALU-3 2B4 FROM GSE45042:GPL6480:2		276	0.23407535	0.7591786	0.887689	1.0	1.0	1887	tags=14%, list=9%, signal=16%	
SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP7-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020		33	0.243227	0.74267673	0.7920792	1.0	1.0	1964	tags=18%, list=10%, signal=20%	
DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847		349	0.21841668	0.73843986	0.88517743	1.0	1.0	2397	tags=19%, list=12%, signal=21%	
UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729	UP-REGULATED BY SARS-COV-2 IN CALU-3 24HR FROM GSE148729		439	0.3103364	0.7255175	0.7479839	1.0	1.0	4558	tags=37%, list=22%, signal=47%	
SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION UP GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		167	0.22184035	0.719582	0.9642105	1.0	1.0	3267	tags=27%, list=16%, signal=32%	
DOWN-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 IN NHBE FROM GSE147507		473	0.23316592	0.7089096	0.9185336	1.0	1.0	2361	tags=20%, list=12%, signal=22%	
UP-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516	UP-REGULATED BY MERS-COV IN CALU-3 6HR FROM GSE139516		465	0.21954362	0.7000794	0.8172888	1.0	1.0	3823	tags=26%, list=19%, signal=31%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE19137:GPL1261:5		194	0.26733413	0.6777385	0.83682007	1.0	1.0	1654	tags=14%, list=8%, signal=15%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312		465	0.19674976	0.67161524	0.8447581	1.0	1.0	3191	tags=19%, list=16%, signal=22%	
SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201	SARS PERTURBATION DOWN GENES PBMCS GDS1028:GPL201		209	0.2858409	0.6557217	0.7983539	1.0	1.0	2894	tags=22%, list=14%, signal=25%	
SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5	SARS-COV PERTURBATION DOWN GENES VERO E6 FROM GSE30589:GPL570:5		127	0.17955095	0.6500076	0.971134	1.0	1.0	4172	tags=30%, list=21%, signal=37%	
UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876	UP-REGULATED BY MERS-COV IN CALU-3 FROM GSE122876		478	0.19190103	0.6480158	0.83366734	1.0	1.0	3455	tags=18%, list=17%, signal=22%	
SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS HYPOTHETICAL PROTEIN SARS7A FROM VIRUS-HOST PPI P-HIPSTER 2020		36	0.24251446	0.6349248	0.88142294	1.0	1.0	4753	tags=36%, list=23%, signal=47%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION		26	0.23344308	0.63035387	0.8187134	1.0	1.0	4335	tags=31%, list=21%, signal=39%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:1		249	0.20914862	0.6285448	0.9240781	1.0	1.0	2875	tags=20%, list=14%, signal=24%	
SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1	SARS PERTURBATION UP GENES MOUSE LUNG FROM GSE19137:GPL1261:1		304	0.22779037	0.6217608	0.8377282	1.0	1.0	3953	tags=27%, list=19%, signal=33%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:6		375	0.2757192	0.61424565	0.8472505	1.0	1.0	3322	tags=25%, list=16%, signal=30%	
