NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ACE2 TOP 200 GENESHOT AUTORIF ENRICHR CO-OCCURRENCE PREDICTIONS	ACE2 TOP 200 GENESHOT AUTORIF ENRICHR CO-OCCURRENCE PREDICTIONS	Details ...	175	0.5664117	1.506679	0.08471075	0.4578529	0.61	5911	tags=53%, list=29%, signal=74%	
GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	GENOME-WIDE CRISPR SCREEN REVEALS HOST GENES THAT REGULATE SARS-COV-2 INFECTION	Details ...	26	0.3571839	0.95728517	0.53707415	1.0	0.995	3236	tags=35%, list=16%, signal=41%	
ACE2 CO-EXPRESSED GENES FROM ARCHS4	ACE2 CO-EXPRESSED GENES FROM ARCHS4	Details ...	71	0.3035901	0.95541656	0.5	1.0	0.996	4703	tags=34%, list=23%, signal=44%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 FROM GSE147507	Details ...	491	0.2839184	0.93893576	0.5425743	1.0	0.996	4319	tags=32%, list=21%, signal=40%	
DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	DOWN-REGULATED BY SARS-COV-2 IN CARDIOMYOCYTES FROM GSE150392	Details ...	407	0.27243516	0.8826941	0.6347656	1.0	0.998	2471	tags=25%, list=12%, signal=28%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:6	Details ...	83	0.25548652	0.83634955	0.7637795	1.0	1.0	1014	tags=8%, list=5%, signal=9%	
ACE2 TOP 200 GENESHOT AUTORIF ARCHS4 PREDICTIONS	ACE2 TOP 200 GENESHOT AUTORIF ARCHS4 PREDICTIONS	Details ...	191	0.23622516	0.7539575	0.72267205	1.0	1.0	5679	tags=39%, list=28%, signal=53%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:2	Details ...	262	0.29409203	0.74088424	0.7392157	1.0	1.0	2495	tags=27%, list=12%, signal=31%	
SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS NSP4-PP1A FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	15	0.26262242	0.72244745	0.79591835	1.0	1.0	6781	tags=60%, list=33%, signal=90%	
SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5	SARS PERTURBATION DOWN GENES AIRWAY EPITHELIUM (HAE) FROM GSE47961:GPL6480:5	Details ...	48	0.22701229	0.6759374	0.9832285	0.9749679	1.0	1983	tags=13%, list=10%, signal=14%	
DOWN-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	DOWN-REGULATED BY SARS-COV-2 INFECTION OF CALU3 CELLS	Details ...	483	0.18870963	0.6192736	0.8407767	0.95488507	1.0	3493	tags=22%, list=17%, signal=26%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN CALU-3 FROM GSE147507	Details ...	483	0.18870963	0.6192736	0.8407767	0.8753113	1.0	3493	tags=22%, list=17%, signal=26%	
