NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	489	0.5640745	1.7876215	0.0020920502	0.43374103	0.116	6758	tags=65%, list=33%, signal=96%	
DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	DOWN-REGULATED BY SARS-COV-2 IN LIVER ORGANOIDS FROM GSE151803	Details ...	423	0.4014725	1.7577376	0.01863354	0.28672004	0.153	7526	tags=44%, list=37%, signal=69%	
DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	DOWN-REGULATED BY SARS-COV-2 IN MOUSE LUNG TISSUE FROM GSE150847	Details ...	349	0.5237331	1.7461066	0.0	0.21615173	0.171	4071	tags=39%, list=20%, signal=48%	
DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	DOWN-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR EXPENSION FROM GSE149312	Details ...	462	0.47295606	1.7371448	0.0061728396	0.18199812	0.187	6974	tags=47%, list=34%, signal=71%	
DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	DOWN-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 60HR FROM GSE149312	Details ...	465	0.4981455	1.7134782	0.0020833334	0.18493412	0.211	6956	tags=51%, list=34%, signal=75%	
DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	DOWN-REGULATED GENES FROM COVID-19 INFECTED BRONCHOALVEOLAR LAVAGE FROM PATIENTS	Details ...	369	0.564913	1.6862069	0.012295082	0.20605183	0.256	5466	tags=54%, list=27%, signal=73%	
DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	DOWN-REGULATED GENES IN A549 INFECTED WITH COVID-19 EXTRACTED FROM GSE147507	Details ...	462	0.37591648	1.6826279	0.02631579	0.18465085	0.267	7466	tags=42%, list=37%, signal=65%	
DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 0.2 MOI IN A549 FROM GSE147507	Details ...	462	0.37591648	1.6826279	0.02631579	0.1615695	0.267	7466	tags=42%, list=37%, signal=65%	
SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:4	SARS-COV PERTURBATION UP GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:4	Details ...	151	0.46601933	1.681252	0.0020703934	0.14544441	0.269	6399	tags=49%, list=32%, signal=71%	
SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	SARS CORONAVIRUS LEADER PROTEIN FROM VIRUS-HOST PPI P-HIPSTER 2020	Details ...	19	0.5899703	1.6736969	0.014227643	0.14359644	0.285	6160	tags=63%, list=30%, signal=91%	
SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	SARS PERTURBATION DOWN GENES MOUSE LUNG FROM GSE68820:GPL7202:4	Details ...	134	0.5511236	1.659673	0.002016129	0.15215234	0.319	3896	tags=36%, list=19%, signal=44%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 60HR DIFFERENTIATION FROM GSE149312	Details ...	445	0.43092626	1.6490909	0.006060606	0.1561006	0.341	6634	tags=44%, list=33%, signal=65%	
SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	SARS-COV PERTURBATION UP GENES VERO E6 FROM GSE30589:GPL570:6	Details ...	209	0.44791296	1.6487381	0.026915114	0.14494954	0.342	6526	tags=43%, list=32%, signal=63%	
DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	DOWN-REGULATED BY SARS-COV-2 2 MOI IN A549 TRANSDUCED WITH ACE2 VECTOR FROM GSE147507	Details ...	490	0.47905698	1.6440967	0.014403292	0.14155334	0.356	4876	tags=42%, list=24%, signal=53%	
UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	UP-REGULATED BY SARS-COV-1 IN INTESTINAL ORGANOIDS 24HR FROM GSE149312	Details ...	459	0.50939035	1.6190472	0.018595042	0.16935466	0.407	5349	tags=44%, list=26%, signal=59%	
UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	UP-REGULATED BY SARS-COV-2 IN INTESTINAL ORGANOIDS 24HR EXPANSION FROM GSE149312	Details ...	460	0.53480446	1.6174934	0.01622718	0.1616057	0.413	5349	tags=50%, list=26%, signal=66%	
ACE2 TOP 50 GENESHOT AUTORIF	ACE2 TOP 50 GENESHOT AUTORIF	Details ...	49	0.56648695	1.6142682	0.013100437	0.15545708	0.418	4007	tags=35%, list=20%, signal=43%	
SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	SARS-COV PERTURBATION DOWN GENES BRONCHIAL EPITHELIAL 2B4 FROM GSE17400:GPL570:5	Details ...	170	0.45484564	1.5862604	0.010438413	0.18788664	0.475	3927	tags=35%, list=19%, signal=43%	
COVID-19 PATIENTS BALF DOWN	COVID-19 PATIENTS BALF DOWN	Details ...	320	0.47047618	1.5734125	0.07531381	0.19897354	0.504	7604	tags=56%, list=37%, signal=89%	
CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	CHLOROQUINE-7012 FROM OLD_CMAP_DOWN	Details ...	81	0.43420446	1.5597538	0.012448133	0.21092115	0.534	6755	tags=42%, list=33%, signal=63%	
