NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	Details ...	199	0.56049526	1.6276215	0.015717093	0.5473198	0.181	2281	tags=29%, list=11%, signal=33%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	104	0.49712706	1.6204846	0.013307985	0.29907677	0.197	6123	tags=56%, list=30%, signal=79%	
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	Details ...	200	0.70635754	1.5774843	0.042682927	0.3218293	0.27	3832	tags=67%, list=19%, signal=82%	
HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	Details ...	200	0.72554684	1.5677191	0.04453441	0.2655828	0.283	3832	tags=68%, list=19%, signal=83%	
HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION	Details ...	197	0.69658613	1.5321423	0.035781544	0.3025526	0.35	2106	tags=44%, list=10%, signal=48%	
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	Details ...	150	0.43973327	1.4834285	0.103792414	0.3802257	0.434	6032	tags=49%, list=30%, signal=70%	
HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	197	0.6940696	1.410308	0.09665427	0.5159903	0.56	2314	tags=45%, list=11%, signal=50%	
HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	Details ...	85	0.63428724	1.3781002	0.119544595	0.54793394	0.603	3197	tags=44%, list=16%, signal=51%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	158	0.39895955	1.312805	0.16374269	0.6752576	0.685	3051	tags=24%, list=15%, signal=28%	
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	Details ...	200	0.57112366	1.2985407	0.20903955	0.6490892	0.708	2052	tags=34%, list=10%, signal=37%	
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	Details ...	199	0.48992595	1.2722185	0.2181146	0.65838563	0.739	2914	tags=32%, list=14%, signal=37%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	Details ...	161	0.48921806	1.2644	0.22777778	0.6216051	0.742	2916	tags=30%, list=14%, signal=35%	
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	Details ...	200	0.51695406	1.2619374	0.25641027	0.5811472	0.745	3596	tags=36%, list=18%, signal=43%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	96	0.4703603	1.2497861	0.2977528	0.5669026	0.763	4401	tags=44%, list=22%, signal=56%	
HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	96	0.64544165	1.2451073	0.28650647	0.5383958	0.769	4372	tags=53%, list=22%, signal=67%	
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	Details ...	200	0.42786875	1.2124814	0.27450982	0.5718063	0.799	6510	tags=56%, list=32%, signal=82%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Details ...	200	0.56855714	1.2119155	0.3072519	0.5394887	0.799	3558	tags=39%, list=18%, signal=46%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS	Details ...	135	0.3607185	1.1856997	0.20292887	0.5608188	0.818	2792	tags=23%, list=14%, signal=26%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	Details ...	54	0.44445178	1.1708409	0.33955225	0.5574344	0.827	5786	tags=48%, list=29%, signal=67%	
HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1	Details ...	200	0.44305694	1.1499015	0.39795917	0.56599766	0.842	5705	tags=43%, list=28%, signal=59%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE		100	0.4020578	1.1239451	0.35205993	0.5822467	0.869	6360	tags=55%, list=31%, signal=80%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		43	0.39052415	1.1126578	0.31860036	0.5766382	0.879	2564	tags=23%, list=13%, signal=27%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		200	0.3381086	1.0653881	0.41284403	0.6354299	0.902	4199	tags=28%, list=21%, signal=35%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP		199	0.42398572	1.0455354	0.41804788	0.644007	0.913	3558	tags=36%, list=18%, signal=43%	
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS		40	0.34571785	0.9767804	0.49506903	0.73169553	0.94	1857	tags=20%, list=9%, signal=22%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		200	0.30139795	0.9281432	0.56143665	0.78426653	0.951	3309	tags=19%, list=16%, signal=22%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE		200	0.28181395	0.9085327	0.58633775	0.7853953	0.953	2592	tags=18%, list=13%, signal=20%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		198	0.407169	0.8830957	0.60560745	0.8031868	0.961	3558	tags=32%, list=18%, signal=38%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE		113	0.28398088	0.8754607	0.5964912	0.7899172	0.964	6676	tags=42%, list=33%, signal=62%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS		200	0.25449896	0.8701944	0.6451613	0.7711526	0.964	3803	tags=22%, list=19%, signal=26%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA		200	0.29801977	0.82441586	0.6622391	0.817498	0.972	4336	tags=27%, list=21%, signal=34%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN		144	0.31209376	0.8176601	0.68508285	0.8020144	0.974	6369	tags=44%, list=31%, signal=64%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS		74	0.30544218	0.79682374	0.69507575	0.80614454	0.975	4485	tags=35%, list=22%, signal=45%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		35	0.36905336	0.7779378	0.71955717	0.81350374	0.976	3650	tags=34%, list=18%, signal=42%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		196	0.21573505	0.756265	0.7628083	0.8192638	0.978	7074	tags=43%, list=35%, signal=66%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS		199	0.24578267	0.7451382	0.7269303	0.8112894	0.979	4547	tags=25%, list=22%, signal=31%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		36	0.25127077	0.6995315	0.8712121	0.8526721	0.985	3339	tags=25%, list=16%, signal=30%	
HALLMARK_COAGULATION	HALLMARK_COAGULATION		137	0.24663669	0.5738506	0.91886795	0.98221755	0.989	2146	tags=15%, list=11%, signal=16%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION		200	0.18816721	0.5574548	0.85880077	0.9717992	0.989	6310	tags=32%, list=31%, signal=45%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM		158	0.15995257	0.5261498	0.9944853	0.9724964	0.99	3252	tags=12%, list=16%, signal=14%	
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2		58	0.1991077	0.513597	0.86419755	0.9578592	0.991	1950	tags=9%, list=10%, signal=10%	
