NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	Details ...	196	0.4843246	1.7138604	0.0037807184	0.17822288	0.077	6665	tags=49%, list=33%, signal=73%	
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	Details ...	200	0.5604712	1.7016292	0.01372549	0.11377089	0.089	5457	tags=49%, list=27%, signal=66%	
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	Details ...	200	0.49197826	1.6982329	0.011904762	0.0782825	0.093	7299	tags=56%, list=36%, signal=87%	
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	Details ...	158	0.53265977	1.6851455	0.018218623	0.072372444	0.106	5951	tags=55%, list=29%, signal=77%	
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	Details ...	199	0.56013864	1.6828707	0.015594542	0.05981871	0.11	6281	tags=62%, list=31%, signal=89%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Details ...	104	0.5239467	1.679606	0.0019762847	0.051626306	0.112	6584	tags=59%, list=32%, signal=86%	
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	Details ...	100	0.6164424	1.6595409	0.0059288535	0.055683453	0.136	5333	tags=60%, list=26%, signal=81%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	Details ...	200	0.51969326	1.6497087	0.0057361377	0.055214908	0.154	6957	tags=54%, list=34%, signal=81%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	96	0.6223573	1.6339664	0.0059288535	0.057440106	0.171	6766	tags=88%, list=33%, signal=131%	
HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	Details ...	144	0.6231556	1.6204625	0.013592233	0.05976242	0.191	3765	tags=50%, list=19%, signal=61%	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	104	0.4951889	1.5949535	0.023206752	0.0705746	0.227	7091	tags=56%, list=35%, signal=85%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	Details ...	200	0.5181359	1.5835861	0.01754386	0.07425142	0.246	6994	tags=57%, list=34%, signal=86%	
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	Details ...	199	0.65200067	1.5639795	0.007736944	0.08629346	0.278	3789	tags=55%, list=19%, signal=67%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	0.56200635	1.5638493	0.04263566	0.080307394	0.278	6774	tags=63%, list=33%, signal=95%	
